trialidx,blockidx,answer,color,concept,ID,idx
12,6,0,"LO","hurricane","20231214-0828-CON-8sxhjtqkj",197
13,6,100,"A3","hurricane","20231214-0828-CON-8sxhjtqkj",198
14,6,0,"MP","hurricane","20231214-0828-CON-8sxhjtqkj",199
15,6,0,"DG","hurricane","20231214-0828-CON-8sxhjtqkj",200
16,6,59,"MC","hurricane","20231214-0828-CON-8sxhjtqkj",201
17,6,100,"MB","hurricane","20231214-0828-CON-8sxhjtqkj",202
18,6,0,"DO","hurricane","20231214-0828-CON-8sxhjtqkj",203
19,6,0,"SP","hurricane","20231214-0828-CON-8sxhjtqkj",204
20,6,0,"LY","hurricane","20231214-0828-CON-8sxhjtqkj",205
21,6,1,"LR","hurricane","20231214-0828-CON-8sxhjtqkj",206
22,6,100,"LB","hurricane","20231214-0828-CON-8sxhjtqkj",207
23,6,0,"MG","hurricane","20231214-0828-CON-8sxhjtqkj",208
24,6,3,"SH","hurricane","20231214-0828-CON-8sxhjtqkj",209
25,6,100,"DB","hurricane","20231214-0828-CON-8sxhjtqkj",210
26,6,100,"SB","hurricane","20231214-0828-CON-8sxhjtqkj",211
27,6,100,"SC","hurricane","20231214-0828-CON-8sxhjtqkj",212
28,6,0,"DH","hurricane","20231214-0828-CON-8sxhjtqkj",213
29,6,100,"WH","hurricane","20231214-0828-CON-8sxhjtqkj",214
30,6,0,"MR","hurricane","20231214-0828-CON-8sxhjtqkj",215
31,6,0,"DR","hurricane","20231214-0828-CON-8sxhjtqkj",216
32,6,100,"A2","hurricane","20231214-0828-CON-8sxhjtqkj",217
33,6,0,"LP","hurricane","20231214-0828-CON-8sxhjtqkj",218
34,6,0,"A1","hurricane","20231214-0828-CON-8sxhjtqkj",219
35,6,0,"BK","hurricane","20231214-0828-CON-8sxhjtqkj",220
36,6,0,"LH","hurricane","20231214-0828-CON-8sxhjtqkj",221
37,6,0,"DP","hurricane","20231214-0828-CON-8sxhjtqkj",222
1,7,0,"MB","love","20231214-0828-CON-8sxhjtqkj",223
2,7,0,"LY","love","20231214-0828-CON-8sxhjtqkj",224
3,7,0,"SH","love","20231214-0828-CON-8sxhjtqkj",225
4,7,0,"DB","love","20231214-0828-CON-8sxhjtqkj",226
5,7,13,"DY","love","20231214-0828-CON-8sxhjtqkj",227
6,7,1,"SP","love","20231214-0828-CON-8sxhjtqkj",228
7,7,3,"SG","love","20231214-0828-CON-8sxhjtqkj",229
8,7,1,"LH","love","20231214-0828-CON-8sxhjtqkj",230
9,7,1,"SO","love","20231214-0828-CON-8sxhjtqkj",231
10,7,2,"MC","love","20231214-0828-CON-8sxhjtqkj",232
11,7,92,"A3","love","20231214-0828-CON-8sxhjtqkj",233
12,7,18,"MO","love","20231214-0828-CON-8sxhjtqkj",234
13,7,10,"DO","love","20231214-0828-CON-8sxhjtqkj",235
14,7,12,"LG","love","20231214-0828-CON-8sxhjtqkj",236
15,7,13,"DG","love","20231214-0828-CON-8sxhjtqkj",237
16,7,10,"MG","love","20231214-0828-CON-8sxhjtqkj",238
17,7,14,"DP","love","20231214-0828-CON-8sxhjtqkj",239
18,7,100,"LR","love","20231214-0828-CON-8sxhjtqkj",240
19,7,6,"MH","love","20231214-0828-CON-8sxhjtqkj",241
20,7,99,"WH","love","20231214-0828-CON-8sxhjtqkj",242
21,7,20,"A1","love","20231214-0828-CON-8sxhjtqkj",243
22,7,74,"LP","love","20231214-0828-CON-8sxhjtqkj",244
23,7,10,"MP","love","20231214-0828-CON-8sxhjtqkj",245
24,7,0,"DC","love","20231214-0828-CON-8sxhjtqkj",246
25,7,100,"DR","love","20231214-0828-CON-8sxhjtqkj",247
26,7,100,"SR","love","20231214-0828-CON-8sxhjtqkj",248
27,7,0,"LC","love","20231214-0828-CON-8sxhjtqkj",249
28,7,0,"LB","love","20231214-0828-CON-8sxhjtqkj",250
29,7,0,"SC","love","20231214-0828-CON-8sxhjtqkj",251
30,7,0,"MY","love","20231214-0828-CON-8sxhjtqkj",252
31,7,0,"BK","love","20231214-0828-CON-8sxhjtqkj",253
32,7,0,"A2","love","20231214-0828-CON-8sxhjtqkj",254
33,7,100,"MR","love","20231214-0828-CON-8sxhjtqkj",255
34,7,58,"LO","love","20231214-0828-CON-8sxhjtqkj",256
35,7,0,"SB","love","20231214-0828-CON-8sxhjtqkj",257
36,7,0,"SY","love","20231214-0828-CON-8sxhjtqkj",258
37,7,0,"DH","love","20231214-0828-CON-8sxhjtqkj",259
1,8,0,"LB","mango","20231214-0828-CON-8sxhjtqkj",260
2,8,77,"MY","mango","20231214-0828-CON-8sxhjtqkj",261
3,8,1,"LG","mango","20231214-0828-CON-8sxhjtqkj",262
4,8,59,"MR","mango","20231214-0828-CON-8sxhjtqkj",263
5,8,0,"A1","mango","20231214-0828-CON-8sxhjtqkj",264
6,8,72,"LO","mango","20231214-0828-CON-8sxhjtqkj",265
7,8,1,"MG","mango","20231214-0828-CON-8sxhjtqkj",266
8,8,0,"BK","mango","20231214-0828-CON-8sxhjtqkj",267
9,8,67,"DH","mango","20231214-0828-CON-8sxhjtqkj",268
10,8,44,"LH","mango","20231214-0828-CON-8sxhjtqkj",269
11,8,100,"SY","mango","20231214-0828-CON-8sxhjtqkj",270
12,8,72,"DY","mango","20231214-0828-CON-8sxhjtqkj",271
13,8,92,"MO","mango","20231214-0828-CON-8sxhjtqkj",272
14,8,0,"MP","mango","20231214-0828-CON-8sxhjtqkj",273
15,8,0,"MB","mango","20231214-0828-CON-8sxhjtqkj",274
16,8,0,"SG","mango","20231214-0828-CON-8sxhjtqkj",275
17,8,0,"A2","mango","20231214-0828-CON-8sxhjtqkj",276
18,8,100,"LY","mango","20231214-0828-CON-8sxhjtqkj",277
19,8,62,"MH","mango","20231214-0828-CON-8sxhjtqkj",278
20,8,0,"LP","mango","20231214-0828-CON-8sxhjtqkj",279
21,8,0,"DC","mango","20231214-0828-CON-8sxhjtqkj",280
22,8,0,"LR","mango","20231214-0828-CON-8sxhjtqkj",281
23,8,82,"SO","mango","20231214-0828-CON-8sxhjtqkj",282
24,8,0,"SB","mango","20231214-0828-CON-8sxhjtqkj",283
25,8,0,"MC","mango","20231214-0828-CON-8sxhjtqkj",284
26,8,56,"DO","mango","20231214-0828-CON-8sxhjtqkj",285
27,8,39,"SH","mango","20231214-0828-CON-8sxhjtqkj",286
28,8,0,"DP","mango","20231214-0828-CON-8sxhjtqkj",287
29,8,0,"SR","mango","20231214-0828-CON-8sxhjtqkj",288
30,8,0,"WH","mango","20231214-0828-CON-8sxhjtqkj",289
31,8,0,"SP","mango","20231214-0828-CON-8sxhjtqkj",290
32,8,0,"A3","mango","20231214-0828-CON-8sxhjtqkj",291
33,8,0,"DR","mango","20231214-0828-CON-8sxhjtqkj",292
34,8,0,"SC","mango","20231214-0828-CON-8sxhjtqkj",293
35,8,69,"DG","mango","20231214-0828-CON-8sxhjtqkj",294
36,8,0,"LC","mango","20231214-0828-CON-8sxhjtqkj",295
37,8,0,"DB","mango","20231214-0828-CON-8sxhjtqkj",296
1,9,50,"MH","justice","20231214-0828-CON-8sxhjtqkj",297
2,9,50,"SP","justice","20231214-0828-CON-8sxhjtqkj",298
3,9,99,"SB","justice","20231214-0828-CON-8sxhjtqkj",299
4,9,0,"A1","justice","20231214-0828-CON-8sxhjtqkj",300
5,9,50,"SO","justice","20231214-0828-CON-8sxhjtqkj",301
6,9,50,"SR","justice","20231214-0828-CON-8sxhjtqkj",302
7,9,0,"DR","justice","20231214-0828-CON-8sxhjtqkj",303
8,9,0,"A2","justice","20231214-0828-CON-8sxhjtqkj",304
9,9,50,"LO","justice","20231214-0828-CON-8sxhjtqkj",305
10,9,0,"SG","justice","20231214-0828-CON-8sxhjtqkj",306
11,9,100,"LB","justice","20231214-0828-CON-8sxhjtqkj",307
12,9,50,"MR","justice","20231214-0828-CON-8sxhjtqkj",308
13,9,0,"BK","justice","20231214-0828-CON-8sxhjtqkj",309
14,9,0,"LG","justice","20231214-0828-CON-8sxhjtqkj",310
15,9,100,"DB","justice","20231214-0828-CON-8sxhjtqkj",311
16,9,50,"DC","justice","20231214-0828-CON-8sxhjtqkj",312
17,9,0,"LP","justice","20231214-0828-CON-8sxhjtqkj",313
18,9,0,"DP","justice","20231214-0828-CON-8sxhjtqkj",314
19,9,100,"LR","justice","20231214-0828-CON-8sxhjtqkj",315
20,9,50,"MO","justice","20231214-0828-CON-8sxhjtqkj",316
21,9,50,"MG","justice","20231214-0828-CON-8sxhjtqkj",317
22,9,50,"DG","justice","20231214-0828-CON-8sxhjtqkj",318
23,9,100,"A3","justice","20231214-0828-CON-8sxhjtqkj",319
24,9,0,"SH","justice","20231214-0828-CON-8sxhjtqkj",320
25,9,50,"SC","justice","20231214-0828-CON-8sxhjtqkj",321
26,9,49,"MP","justice","20231214-0828-CON-8sxhjtqkj",322
27,9,50,"DO","justice","20231214-0828-CON-8sxhjtqkj",323
28,9,100,"MC","justice","20231214-0828-CON-8sxhjtqkj",324
29,9,100,"LY","justice","20231214-0828-CON-8sxhjtqkj",325
30,9,49,"MB","justice","20231214-0828-CON-8sxhjtqkj",326
31,9,100,"SY","justice","20231214-0828-CON-8sxhjtqkj",327
32,9,100,"WH","justice","20231214-0828-CON-8sxhjtqkj",328
33,9,100,"LH","justice","20231214-0828-CON-8sxhjtqkj",329
34,9,50,"MY","justice","20231214-0828-CON-8sxhjtqkj",330
35,9,50,"DH","justice","20231214-0828-CON-8sxhjtqkj",331
36,9,0,"LC","justice","20231214-0828-CON-8sxhjtqkj",332
37,9,0,"DY","justice","20231214-0828-CON-8sxhjtqkj",333
1,10,50,"SY","peace","20231214-0828-CON-8sxhjtqkj",334
2,10,100,"DC","peace","20231214-0828-CON-8sxhjtqkj",335
3,10,50,"SO","peace","20231214-0828-CON-8sxhjtqkj",336
4,10,50,"MR","peace","20231214-0828-CON-8sxhjtqkj",337
5,10,49,"MP","peace","20231214-0828-CON-8sxhjtqkj",338
6,10,100,"SG","peace","20231214-0828-CON-8sxhjtqkj",339
7,10,99,"LB","peace","20231214-0828-CON-8sxhjtqkj",340
8,10,50,"DB","peace","20231214-0828-CON-8sxhjtqkj",341
9,10,100,"MC","peace","20231214-0828-CON-8sxhjtqkj",342
10,10,0,"DP","peace","20231214-0828-CON-8sxhjtqkj",343
11,10,50,"SP","peace","20231214-0828-CON-8sxhjtqkj",344
12,10,100,"LP","peace","20231214-0828-CON-8sxhjtqkj",345
13,10,100,"SR","peace","20231214-0828-CON-8sxhjtqkj",346
14,10,50,"MH","peace","20231214-0828-CON-8sxhjtqkj",347
15,10,50,"DO","peace","20231214-0828-CON-8sxhjtqkj",348
16,10,100,"SB","peace","20231214-0828-CON-8sxhjtqkj",349
17,10,100,"SC","peace","20231214-0828-CON-8sxhjtqkj",350
18,10,49,"DY","peace","20231214-0828-CON-8sxhjtqkj",351
19,10,100,"MB","peace","20231214-0828-CON-8sxhjtqkj",352
20,10,51,"DG","peace","20231214-0828-CON-8sxhjtqkj",353
21,10,100,"LC","peace","20231214-0828-CON-8sxhjtqkj",354
22,10,50,"LY","peace","20231214-0828-CON-8sxhjtqkj",355
23,10,49,"MG","peace","20231214-0828-CON-8sxhjtqkj",356
24,10,0,"BK","peace","20231214-0828-CON-8sxhjtqkj",357
25,10,0,"DH","peace","20231214-0828-CON-8sxhjtqkj",358
26,10,0,"DR","peace","20231214-0828-CON-8sxhjtqkj",359
27,10,1,"SH","peace","20231214-0828-CON-8sxhjtqkj",360
28,10,50,"LG","peace","20231214-0828-CON-8sxhjtqkj",361
29,10,50,"A3","peace","20231214-0828-CON-8sxhjtqkj",362
30,10,100,"WH","peace","20231214-0828-CON-8sxhjtqkj",363
31,10,51,"LO","peace","20231214-0828-CON-8sxhjtqkj",364
32,10,50,"LR","peace","20231214-0828-CON-8sxhjtqkj",365
33,10,50,"A1","peace","20231214-0828-CON-8sxhjtqkj",366
34,10,50,"MO","peace","20231214-0828-CON-8sxhjtqkj",367
35,10,50,"LH","peace","20231214-0828-CON-8sxhjtqkj",368
36,10,50,"MY","peace","20231214-0828-CON-8sxhjtqkj",369
37,10,0,"A2","peace","20231214-0828-CON-8sxhjtqkj",370
1,11,100,"A1","sandstorm","20231214-0828-CON-8sxhjtqkj",371
2,11,0,"LB","sandstorm","20231214-0828-CON-8sxhjtqkj",372
3,11,0,"WH","sandstorm","20231214-0828-CON-8sxhjtqkj",373
4,11,70,"SY","sandstorm","20231214-0828-CON-8sxhjtqkj",374
5,11,0,"BK","sandstorm","20231214-0828-CON-8sxhjtqkj",375
6,11,57,"LY","sandstorm","20231214-0828-CON-8sxhjtqkj",376
7,11,27,"MH","sandstorm","20231214-0828-CON-8sxhjtqkj",377
8,11,100,"MY","sandstorm","20231214-0828-CON-8sxhjtqkj",378
9,11,100,"MO","sandstorm","20231214-0828-CON-8sxhjtqkj",379
10,11,0,"LR","sandstorm","20231214-0828-CON-8sxhjtqkj",380
11,11,0,"SG","sandstorm","20231214-0828-CON-8sxhjtqkj",381
12,11,58,"LH","sandstorm","20231214-0828-CON-8sxhjtqkj",382
13,11,0,"DG","sandstorm","20231214-0828-CON-8sxhjtqkj",383
14,11,0,"MR","sandstorm","20231214-0828-CON-8sxhjtqkj",384
15,11,0,"LC","sandstorm","20231214-0828-CON-8sxhjtqkj",385
16,11,0,"SB","sandstorm","20231214-0828-CON-8sxhjtqkj",386
17,11,0,"SR","sandstorm","20231214-0828-CON-8sxhjtqkj",387
18,11,0,"LG","sandstorm","20231214-0828-CON-8sxhjtqkj",388
19,11,0,"SH","sandstorm","20231214-0828-CON-8sxhjtqkj",389
20,11,100,"DY","sandstorm","20231214-0828-CON-8sxhjtqkj",390
21,11,38,"A2","sandstorm","20231214-0828-CON-8sxhjtqkj",391
22,11,76,"DO","sandstorm","20231214-0828-CON-8sxhjtqkj",392
23,11,0,"MG","sandstorm","20231214-0828-CON-8sxhjtqkj",393
24,11,66,"LO","sandstorm","20231214-0828-CON-8sxhjtqkj",394
25,11,0,"SP","sandstorm","20231214-0828-CON-8sxhjtqkj",395
26,11,0,"SC","sandstorm","20231214-0828-CON-8sxhjtqkj",396
27,11,0,"MP","sandstorm","20231214-0828-CON-8sxhjtqkj",397
28,11,0,"DC","sandstorm","20231214-0828-CON-8sxhjtqkj",398
29,11,0,"DP","sandstorm","20231214-0828-CON-8sxhjtqkj",399
30,11,0,"DR","sandstorm","20231214-0828-CON-8sxhjtqkj",400
31,11,0,"DB","sandstorm","20231214-0828-CON-8sxhjtqkj",401
32,11,0,"LP","sandstorm","20231214-0828-CON-8sxhjtqkj",402
33,11,0,"MC","sandstorm","20231214-0828-CON-8sxhjtqkj",403
34,11,67,"A3","sandstorm","20231214-0828-CON-8sxhjtqkj",404
35,11,0,"DH","sandstorm","20231214-0828-CON-8sxhjtqkj",405
36,11,61,"SO","sandstorm","20231214-0828-CON-8sxhjtqkj",406
37,11,1,"MB","sandstorm","20231214-0828-CON-8sxhjtqkj",407
1,12,50,"WH","comfort","20231214-0828-CON-8sxhjtqkj",408
2,12,50,"MR","comfort","20231214-0828-CON-8sxhjtqkj",409
3,12,100,"LO","comfort","20231214-0828-CON-8sxhjtqkj",410
4,12,100,"MP","comfort","20231214-0828-CON-8sxhjtqkj",411
5,12,50,"DR","comfort","20231214-0828-CON-8sxhjtqkj",412
6,12,50,"DC","comfort","20231214-0828-CON-8sxhjtqkj",413
7,12,50,"SO","comfort","20231214-0828-CON-8sxhjtqkj",414
8,12,100,"MY","comfort","20231214-0828-CON-8sxhjtqkj",415
9,12,100,"LR","comfort","20231214-0828-CON-8sxhjtqkj",416
10,12,50,"DY","comfort","20231214-0828-CON-8sxhjtqkj",417
11,12,100,"BK","comfort","20231214-0828-CON-8sxhjtqkj",418
12,12,100,"SR","comfort","20231214-0828-CON-8sxhjtqkj",419
13,12,50,"A3","comfort","20231214-0828-CON-8sxhjtqkj",420
14,12,100,"MB","comfort","20231214-0828-CON-8sxhjtqkj",421
15,12,50,"DP","comfort","20231214-0828-CON-8sxhjtqkj",422
16,12,50,"SY","comfort","20231214-0828-CON-8sxhjtqkj",423
17,12,50,"DH","comfort","20231214-0828-CON-8sxhjtqkj",424
18,12,100,"A1","comfort","20231214-0828-CON-8sxhjtqkj",425
19,12,100,"SC","comfort","20231214-0828-CON-8sxhjtqkj",426
20,12,50,"SH","comfort","20231214-0828-CON-8sxhjtqkj",427
21,12,100,"DB","comfort","20231214-0828-CON-8sxhjtqkj",428
22,12,50,"MO","comfort","20231214-0828-CON-8sxhjtqkj",429
23,12,100,"LG","comfort","20231214-0828-CON-8sxhjtqkj",430
24,12,100,"LC","comfort","20231214-0828-CON-8sxhjtqkj",431
25,12,50,"SG","comfort","20231214-0828-CON-8sxhjtqkj",432
26,12,50,"MH","comfort","20231214-0828-CON-8sxhjtqkj",433
27,12,50,"MG","comfort","20231214-0828-CON-8sxhjtqkj",434
28,12,100,"LB","comfort","20231214-0828-CON-8sxhjtqkj",435
29,12,50,"SP","comfort","20231214-0828-CON-8sxhjtqkj",436
30,12,100,"LY","comfort","20231214-0828-CON-8sxhjtqkj",437
31,12,50,"MC","comfort","20231214-0828-CON-8sxhjtqkj",438
32,12,50,"SB","comfort","20231214-0828-CON-8sxhjtqkj",439
33,12,51,"LP","comfort","20231214-0828-CON-8sxhjtqkj",440
34,12,100,"A2","comfort","20231214-0828-CON-8sxhjtqkj",441
35,12,50,"DO","comfort","20231214-0828-CON-8sxhjtqkj",442
36,12,50,"LH","comfort","20231214-0828-CON-8sxhjtqkj",443
37,12,49,"DG","comfort","20231214-0828-CON-8sxhjtqkj",444
1,13,0,"LP","sad","20231214-0828-CON-8sxhjtqkj",445
2,13,0,"SP","sad","20231214-0828-CON-8sxhjtqkj",446
3,13,100,"A2","sad","20231214-0828-CON-8sxhjtqkj",447
4,13,0,"MG","sad","20231214-0828-CON-8sxhjtqkj",448
5,13,100,"DP","sad","20231214-0828-CON-8sxhjtqkj",449
6,13,100,"DB","sad","20231214-0828-CON-8sxhjtqkj",450
7,13,0,"DG","sad","20231214-0828-CON-8sxhjtqkj",451
8,13,1,"LH","sad","20231214-0828-CON-8sxhjtqkj",452
9,13,0,"SG","sad","20231214-0828-CON-8sxhjtqkj",453
10,13,1,"DR","sad","20231214-0828-CON-8sxhjtqkj",454
11,13,100,"DO","sad","20231214-0828-CON-8sxhjtqkj",455
12,13,1,"SB","sad","20231214-0828-CON-8sxhjtqkj",456
13,13,0,"MH","sad","20231214-0828-CON-8sxhjtqkj",457
14,13,0,"SO","sad","20231214-0828-CON-8sxhjtqkj",458
15,13,0,"MB","sad","20231214-0828-CON-8sxhjtqkj",459
16,13,0,"DH","sad","20231214-0828-CON-8sxhjtqkj",460
17,13,0,"SC","sad","20231214-0828-CON-8sxhjtqkj",461
18,13,100,"BK","sad","20231214-0828-CON-8sxhjtqkj",462
19,13,0,"MO","sad","20231214-0828-CON-8sxhjtqkj",463
20,13,100,"WH","sad","20231214-0828-CON-8sxhjtqkj",464
21,13,0,"DY","sad","20231214-0828-CON-8sxhjtqkj",465
22,13,0,"SY","sad","20231214-0828-CON-8sxhjtqkj",466
23,13,0,"SR","sad","20231214-0828-CON-8sxhjtqkj",467
24,13,0,"MC","sad","20231214-0828-CON-8sxhjtqkj",468
25,13,0,"LO","sad","20231214-0828-CON-8sxhjtqkj",469
26,13,0,"LR","sad","20231214-0828-CON-8sxhjtqkj",470
27,13,0,"LC","sad","20231214-0828-CON-8sxhjtqkj",471
28,13,0,"LG","sad","20231214-0828-CON-8sxhjtqkj",472
29,13,0,"MY","sad","20231214-0828-CON-8sxhjtqkj",473
30,13,0,"LB","sad","20231214-0828-CON-8sxhjtqkj",474
31,13,0,"LY","sad","20231214-0828-CON-8sxhjtqkj",475
32,13,0,"MR","sad","20231214-0828-CON-8sxhjtqkj",476
33,13,100,"DC","sad","20231214-0828-CON-8sxhjtqkj",477
34,13,100,"A1","sad","20231214-0828-CON-8sxhjtqkj",478
35,13,0,"SH","sad","20231214-0828-CON-8sxhjtqkj",479
36,13,0,"MP","sad","20231214-0828-CON-8sxhjtqkj",480
37,13,0,"A3","sad","20231214-0828-CON-8sxhjtqkj",481
1,14,0,"MH","drought","20231214-0828-CON-8sxhjtqkj",482
2,14,100,"WH","drought","20231214-0828-CON-8sxhjtqkj",483
3,14,0,"LR","drought","20231214-0828-CON-8sxhjtqkj",484
4,14,0,"SR","drought","20231214-0828-CON-8sxhjtqkj",485
5,14,100,"MC","drought","20231214-0828-CON-8sxhjtqkj",486
6,14,0,"DP","drought","20231214-0828-CON-8sxhjtqkj",487
7,14,100,"A2","drought","20231214-0828-CON-8sxhjtqkj",488
8,14,100,"A3","drought","20231214-0828-CON-8sxhjtqkj",489
9,14,0,"MR","drought","20231214-0828-CON-8sxhjtqkj",490
10,14,0,"DC","drought","20231214-0828-CON-8sxhjtqkj",491
11,14,0,"SH","drought","20231214-0828-CON-8sxhjtqkj",492
12,14,0,"SY","drought","20231214-0828-CON-8sxhjtqkj",493
13,14,1,"MG","drought","20231214-0828-CON-8sxhjtqkj",494
14,14,0,"DG","drought","20231214-0828-CON-8sxhjtqkj",495
15,14,62,"MB","drought","20231214-0828-CON-8sxhjtqkj",496
16,14,100,"DY","drought","20231214-0828-CON-8sxhjtqkj",497
17,14,100,"MO","drought","20231214-0828-CON-8sxhjtqkj",498
18,14,100,"LO","drought","20231214-0828-CON-8sxhjtqkj",499
19,14,31,"DH","drought","20231214-0828-CON-8sxhjtqkj",500
20,14,2,"LB","drought","20231214-0828-CON-8sxhjtqkj",501
21,14,1,"SC","drought","20231214-0828-CON-8sxhjtqkj",502
22,14,1,"MP","drought","20231214-0828-CON-8sxhjtqkj",503
23,14,0,"LG","drought","20231214-0828-CON-8sxhjtqkj",504
24,14,0,"LC","drought","20231214-0828-CON-8sxhjtqkj",505
25,14,0,"BK","drought","20231214-0828-CON-8sxhjtqkj",506
26,14,0,"SG","drought","20231214-0828-CON-8sxhjtqkj",507
27,14,0,"DO","drought","20231214-0828-CON-8sxhjtqkj",508
28,14,0,"LH","drought","20231214-0828-CON-8sxhjtqkj",509
29,14,100,"SO","drought","20231214-0828-CON-8sxhjtqkj",510
30,14,0,"SB","drought","20231214-0828-CON-8sxhjtqkj",511
31,14,0,"DR","drought","20231214-0828-CON-8sxhjtqkj",512
32,14,0,"LP","drought","20231214-0828-CON-8sxhjtqkj",513
33,14,0,"SP","drought","20231214-0828-CON-8sxhjtqkj",514
34,14,100,"LY","drought","20231214-0828-CON-8sxhjtqkj",515
35,14,100,"A1","drought","20231214-0828-CON-8sxhjtqkj",516
36,14,0,"DB","drought","20231214-0828-CON-8sxhjtqkj",517
37,14,100,"MY","drought","20231214-0828-CON-8sxhjtqkj",518
1,15,0,"LR","banana","20231214-0828-CON-8sxhjtqkj",519
2,15,0,"MB","banana","20231214-0828-CON-8sxhjtqkj",520
3,15,0,"MC","banana","20231214-0828-CON-8sxhjtqkj",521
4,15,100,"SY","banana","20231214-0828-CON-8sxhjtqkj",522
5,15,100,"SO","banana","20231214-0828-CON-8sxhjtqkj",523
6,15,0,"MR","banana","20231214-0828-CON-8sxhjtqkj",524
7,15,68,"MH","banana","20231214-0828-CON-8sxhjtqkj",525
8,15,0,"DP","banana","20231214-0828-CON-8sxhjtqkj",526
9,15,0,"DR","banana","20231214-0828-CON-8sxhjtqkj",527
10,15,51,"LO","banana","20231214-0828-CON-8sxhjtqkj",528
11,15,0,"SB","banana","20231214-0828-CON-8sxhjtqkj",529
12,15,0,"A2","banana","20231214-0828-CON-8sxhjtqkj",530
13,15,100,"MY","banana","20231214-0828-CON-8sxhjtqkj",531
14,15,0,"A3","banana","20231214-0828-CON-8sxhjtqkj",532
15,15,0,"MG","banana","20231214-0828-CON-8sxhjtqkj",533
16,15,0,"DC","banana","20231214-0828-CON-8sxhjtqkj",534
17,15,0,"WH","banana","20231214-0828-CON-8sxhjtqkj",535
18,15,65,"MO","banana","20231214-0828-CON-8sxhjtqkj",536
19,15,0,"LC","banana","20231214-0828-CON-8sxhjtqkj",537
20,15,0,"LB","banana","20231214-0828-CON-8sxhjtqkj",538
21,15,100,"LY","banana","20231214-0828-CON-8sxhjtqkj",539
22,15,39,"DO","banana","20231214-0828-CON-8sxhjtqkj",540
23,15,82,"DH","banana","20231214-0828-CON-8sxhjtqkj",541
24,15,0,"LG","banana","20231214-0828-CON-8sxhjtqkj",542
25,15,28,"SH","banana","20231214-0828-CON-8sxhjtqkj",543
26,15,0,"BK","banana","20231214-0828-CON-8sxhjtqkj",544
27,15,0,"LH","banana","20231214-0828-CON-8sxhjtqkj",545
28,15,0,"SR","banana","20231214-0828-CON-8sxhjtqkj",546
29,15,0,"A1","banana","20231214-0828-CON-8sxhjtqkj",547
30,15,61,"DY","banana","20231214-0828-CON-8sxhjtqkj",548
31,15,0,"DB","banana","20231214-0828-CON-8sxhjtqkj",549
32,15,0,"SG","banana","20231214-0828-CON-8sxhjtqkj",550
33,15,0,"MP","banana","20231214-0828-CON-8sxhjtqkj",551
34,15,0,"SP","banana","20231214-0828-CON-8sxhjtqkj",552
35,15,0,"DG","banana","20231214-0828-CON-8sxhjtqkj",553
36,15,0,"LP","banana","20231214-0828-CON-8sxhjtqkj",554
37,15,0,"SC","banana","20231214-0828-CON-8sxhjtqkj",555
1,16,0,"LO","lightning","20231214-0828-CON-8sxhjtqkj",556
2,16,100,"A3","lightning","20231214-0828-CON-8sxhjtqkj",557
3,16,7,"SP","lightning","20231214-0828-CON-8sxhjtqkj",558
4,16,42,"MH","lightning","20231214-0828-CON-8sxhjtqkj",559
5,16,74,"MY","lightning","20231214-0828-CON-8sxhjtqkj",560
6,16,5,"LR","lightning","20231214-0828-CON-8sxhjtqkj",561
7,16,100,"LY","lightning","20231214-0828-CON-8sxhjtqkj",562
8,16,0,"DP","lightning","20231214-0828-CON-8sxhjtqkj",563
9,16,100,"WH","lightning","20231214-0828-CON-8sxhjtqkj",564
10,16,100,"A2","lightning","20231214-0828-CON-8sxhjtqkj",565
11,16,0,"MC","lightning","20231214-0828-CON-8sxhjtqkj",566
12,16,8,"MB","lightning","20231214-0828-CON-8sxhjtqkj",567
13,16,24,"LG","lightning","20231214-0828-CON-8sxhjtqkj",568
14,16,100,"BK","lightning","20231214-0828-CON-8sxhjtqkj",569
15,16,0,"DO","lightning","20231214-0828-CON-8sxhjtqkj",570
16,16,100,"LH","lightning","20231214-0828-CON-8sxhjtqkj",571
17,16,0,"MR","lightning","20231214-0828-CON-8sxhjtqkj",572
18,16,72,"LB","lightning","20231214-0828-CON-8sxhjtqkj",573
19,16,3,"DC","lightning","20231214-0828-CON-8sxhjtqkj",574
20,16,0,"SB","lightning","20231214-0828-CON-8sxhjtqkj",575
21,16,0,"LP","lightning","20231214-0828-CON-8sxhjtqkj",576
22,16,18,"MP","lightning","20231214-0828-CON-8sxhjtqkj",577
23,16,35,"SG","lightning","20231214-0828-CON-8sxhjtqkj",578
24,16,0,"MG","lightning","20231214-0828-CON-8sxhjtqkj",579
25,16,100,"A1","lightning","20231214-0828-CON-8sxhjtqkj",580
26,16,100,"SY","lightning","20231214-0828-CON-8sxhjtqkj",581
27,16,0,"DB","lightning","20231214-0828-CON-8sxhjtqkj",582
28,16,21,"SO","lightning","20231214-0828-CON-8sxhjtqkj",583
29,16,37,"DH","lightning","20231214-0828-CON-8sxhjtqkj",584
30,16,0,"DY","lightning","20231214-0828-CON-8sxhjtqkj",585
31,16,0,"SR","lightning","20231214-0828-CON-8sxhjtqkj",586
32,16,0,"SH","lightning","20231214-0828-CON-8sxhjtqkj",587
33,16,17,"DG","lightning","20231214-0828-CON-8sxhjtqkj",588
34,16,0,"DR","lightning","20231214-0828-CON-8sxhjtqkj",589
