concept1,concept2,mgL_usH1,mgL_usH2,mgH_usH1,mgH_usH2,mgL_usL1,mgL_usL2,mgH_usL1,mgH_usL2
mango,lightning,DR,BK,DG,A1,SC,LH,DR,SG
mango,lightning,DR,BK,DG,A1,SC,LH,SG,SR
mango,lightning,DR,BK,DG,A1,LC,MB,DR,SG
mango,lightning,DR,BK,DG,A1,LC,MB,SG,SR
mango,lightning,DR,BK,DG,A1,LC,DB,DR,SG
mango,lightning,DR,BK,DG,A1,LC,DB,SG,SR
mango,lightning,DR,BK,DG,A1,MB,DB,DR,SG
mango,lightning,DR,BK,DG,A1,MB,DB,SG,SR
mango,lightning,DR,BK,DG,BK,LY,SC,DR,SG
mango,lightning,DR,BK,DG,BK,LY,SC,SG,SR
mango,lightning,DR,BK,DG,BK,LY,LH,DR,SG
mango,lightning,DR,BK,DG,BK,LY,LH,SG,SR
mango,lightning,DR,BK,DG,BK,SP,DP,DR,SG
mango,lightning,DR,BK,DG,BK,SP,DP,SG,SR
mango,lightning,DR,BK,DG,BK,SP,MP,DR,SG
mango,lightning,DR,BK,DG,BK,SP,MP,SG,SR
mango,lightning,DR,BK,DG,BK,SP,MC,DR,SG
mango,lightning,DR,BK,DG,BK,SP,MC,SG,SR
mango,lightning,DR,BK,DG,BK,SP,LP,DR,SG
mango,lightning,DR,BK,DG,BK,SP,LP,SG,SR
mango,lightning,DR,BK,DG,BK,DP,MP,DR,SG
mango,lightning,DR,BK,DG,BK,DP,MP,SG,SR
mango,lightning,DR,BK,DG,BK,DP,LP,DR,SG
mango,lightning,DR,BK,DG,BK,DP,LP,SG,SR
mango,lightning,DR,BK,DG,BK,DR,SR,DR,SG
mango,lightning,DR,BK,DG,BK,DR,SR,SG,SR
mango,lightning,DR,BK,DG,BK,DC,MC,DR,SG
mango,lightning,DR,BK,DG,BK,DC,MC,SG,SR
mango,lightning,DR,BK,DG,BK,SB,LB,DR,SG
mango,lightning,DR,BK,DG,BK,SB,LB,SG,SR
mango,lightning,DR,BK,DG,BK,A1,BK,DR,SG
mango,lightning,DR,BK,DG,BK,A1,BK,SG,SR
mango,lightning,DR,BK,DG,BK,MP,LP,DR,SG
mango,lightning,DR,BK,DG,BK,MP,LP,SG,SR
mango,lightning,DR,BK,DG,BK,DO,LO,DR,SG
mango,lightning,DR,BK,DG,BK,DO,LO,SG,SR
mango,lightning,DR,BK,DG,BK,LR,MR,DR,SG
mango,lightning,DR,BK,DG,BK,LR,MR,SG,SR
mango,lightning,DR,BK,DG,BK,MR,LO,DR,SG
mango,lightning,DR,BK,DG,BK,MR,LO,SG,SR
mango,lightning,DR,BK,DG,BK,MC,LP,DR,SG
mango,lightning,DR,BK,DG,BK,MC,LP,SG,SR
mango,lightning,DR,BK,DG,BK,SC,LH,DR,SG
mango,lightning,DR,BK,DG,BK,SC,LH,SG,SR
mango,lightning,DR,BK,DG,BK,LC,MB,DR,SG
mango,lightning,DR,BK,DG,BK,LC,MB,SG,SR
mango,lightning,DR,BK,DG,BK,LC,DB,DR,SG
mango,lightning,DR,BK,DG,BK,LC,DB,SG,SR
mango,lightning,DR,BK,DG,BK,MB,DB,DR,SG
mango,lightning,DR,BK,DG,BK,MB,DB,SG,SR
mango,lightning,DR,BK,SG,A1,LY,SC,DR,SG
mango,lightning,DR,BK,SG,A1,LY,SC,SG,SR
mango,lightning,DR,BK,SG,A1,LY,LH,DR,SG
mango,lightning,DR,BK,SG,A1,LY,LH,SG,SR
mango,lightning,DR,BK,SG,A1,SP,DP,DR,SG
mango,lightning,DR,BK,SG,A1,SP,DP,SG,SR
mango,lightning,DR,BK,SG,A1,SP,MP,DR,SG
mango,lightning,DR,BK,SG,A1,SP,MP,SG,SR
mango,lightning,DR,BK,SG,A1,SP,MC,DR,SG
mango,lightning,DR,BK,SG,A1,SP,MC,SG,SR
mango,lightning,DR,BK,SG,A1,SP,LP,DR,SG
mango,lightning,DR,BK,SG,A1,SP,LP,SG,SR
mango,lightning,DR,BK,SG,A1,DP,MP,DR,SG
mango,lightning,DR,BK,SG,A1,DP,MP,SG,SR
mango,lightning,DR,BK,SG,A1,DP,LP,DR,SG
mango,lightning,DR,BK,SG,A1,DP,LP,SG,SR
mango,lightning,DR,BK,SG,A1,DR,SR,DR,SG
mango,lightning,DR,BK,SG,A1,DR,SR,SG,SR
mango,lightning,DR,BK,SG,A1,DC,MC,DR,SG
mango,lightning,DR,BK,SG,A1,DC,MC,SG,SR
mango,lightning,DR,BK,SG,A1,SB,LB,DR,SG
mango,lightning,DR,BK,SG,A1,SB,LB,SG,SR
mango,lightning,DR,BK,SG,A1,A1,BK,DR,SG
mango,lightning,DR,BK,SG,A1,A1,BK,SG,SR
mango,lightning,DR,BK,SG,A1,MP,LP,DR,SG
mango,lightning,DR,BK,SG,A1,MP,LP,SG,SR
mango,lightning,DR,BK,SG,A1,DO,LO,DR,SG
mango,lightning,DR,BK,SG,A1,DO,LO,SG,SR
mango,lightning,DR,BK,SG,A1,LR,MR,DR,SG
mango,lightning,DR,BK,SG,A1,LR,MR,SG,SR
mango,lightning,DR,BK,SG,A1,MR,LO,DR,SG
mango,lightning,DR,BK,SG,A1,MR,LO,SG,SR
mango,lightning,DR,BK,SG,A1,MC,LP,DR,SG
mango,lightning,DR,BK,SG,A1,MC,LP,SG,SR
mango,lightning,DR,BK,SG,A1,SC,LH,DR,SG
mango,lightning,DR,BK,SG,A1,SC,LH,SG,SR
mango,lightning,DR,BK,SG,A1,LC,MB,DR,SG
