participantId,trialId,trialOrder,responseId,status,rejectReason,description,rejectTime,percentComplete,instruction,responsePrompt,answer,correctAnswer,duration,cleanedDuration,parameters_responseId,parameters_expLang,parameters_taskid,parameters_plateIndex,parameters_correctResponse,parameters_imagePath,parameters_conceptA,parameters_conceptB,parameters_colorA,parameters_colorB,parameters_mgLevel,parameters_usLevel,parameters_pairId,parameters_trialIndex,parameters_swapIndex,parameters_tallerSide,parameters_resetButtonLabel,parameters_seconds,parameters_title,parameters_message
"e5fb7b7d-1283-45dd-8da8-a0bc4ee0e539","p2_s0_tr","116","choice","completed","undefined","undefined","undefined","100.00","undefined","","{""assignments"":{""concept_malade"":""DP"",""concept_heureux"":""SO""},""conceptA"":{""id"":""concept_heureux"",""text"":""heureux"",""chosenColorCode"":""SO""},""conceptB"":{""id"":""concept_malade"",""text"":""malade"",""chosenColorCode"":""DP""},""responseTime"":18995,""lastEditTime"":18995,""poolOrder"":0,""trialIndex"":9,""pairId"":""MG_HIGH_US_LOW_happy_sick_DP_SO"",""mgLevel"":""MG_HIGH"",""usLevel"":""US_LOW"",""leftColorCode"":""DP"",""rightColorCode"":""SO"",""swapIndex"":0,""tallerSide"":""right"",""baseTall"":150,""baseShort"":100,""jitter"":5,""tallHeight"":155,""shortHeight"":103,""leftHeight"":103,""rightHeight"":155}","undefined","39054","39054","undefined","undefined","undefined","undefined","undefined","undefined","heureux","malade","DP","SO","MG_HIGH","US_LOW","MG_HIGH_US_LOW_happy_sick_DP_SO","9","0","right","Effacer","undefined","undefined","undefined"
"e5fb7b7d-1283-45dd-8da8-a0bc4ee0e539","p2_s0_tr","116","windowEvents","undefined","undefined","undefined","undefined","undefined","undefined","undefined","{""focus"":1,""input"":0,""keydown"":0,""keyup"":0,""mousemove"":35,""mousedown"":3,""mouseup"":1,""resize"":0,""scroll"":0,""visibility"":0}","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined"
"e5fb7b7d-1283-45dd-8da8-a0bc4ee0e539","p3_s0_tl","117","choice","completed","undefined","undefined","undefined","100.00","undefined","","{""assignments"":{""concept_banane"":""SR"",""concept_pêche_(fruit)"":""MH""},""conceptA"":{""id"":""concept_banane"",""text"":""banane"",""chosenColorCode"":""SR""},""conceptB"":{""id"":""concept_pêche_(fruit)"",""text"":""pêche (fruit)"",""chosenColorCode"":""MH""},""responseTime"":29804,""lastEditTime"":29804,""poolOrder"":1,""trialIndex"":12,""pairId"":""MG_HIGH_US_HIGH_banana_peach_MH_SR"",""mgLevel"":""MG_HIGH"",""usLevel"":""US_HIGH"",""leftColorCode"":""MH"",""rightColorCode"":""SR"",""swapIndex"":0,""tallerSide"":""left"",""baseTall"":150,""baseShort"":100,""jitter"":5,""tallHeight"":154,""shortHeight"":104,""leftHeight"":154,""rightHeight"":104}","undefined","31535","31535","undefined","undefined","undefined","undefined","undefined","undefined","banane","pêche (fruit)","MH","SR","MG_HIGH","US_HIGH","MG_HIGH_US_HIGH_banana_peach_MH_SR","12","0","left","Effacer","undefined","undefined","undefined"
"e5fb7b7d-1283-45dd-8da8-a0bc4ee0e539","p3_s0_tl","117","windowEvents","undefined","undefined","undefined","undefined","undefined","undefined","undefined","{""focus"":2,""input"":0,""keydown"":0,""keyup"":0,""mousemove"":64,""mousedown"":5,""mouseup"":2,""resize"":0,""scroll"":0,""visibility"":0}","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined"
"e5fb7b7d-1283-45dd-8da8-a0bc4ee0e539","p8_s1_tl","118","choice","completed","undefined","undefined","undefined","100.00","undefined","","{""assignments"":{""concept_paix"":""MC"",""concept_justice"":""MO""},""conceptA"":{""id"":""concept_justice"",""text"":""justice"",""chosenColorCode"":""MO""},""conceptB"":{""id"":""concept_paix"",""text"":""paix"",""chosenColorCode"":""MC""},""responseTime"":7411,""lastEditTime"":7411,""poolOrder"":0,""trialIndex"":34,""pairId"":""MG_LOW_US_LOW_justice_peace_MC_MO"",""mgLevel"":""MG_LOW"",""usLevel"":""US_LOW"",""leftColorCode"":""MO"",""rightColorCode"":""MC"",""swapIndex"":1,""tallerSide"":""left"",""baseTall"":150,""baseShort"":100,""jitter"":5,""tallHeight"":154,""shortHeight"":104,""leftHeight"":154,""rightHeight"":104}","undefined","8515","8515","undefined","undefined","undefined","undefined","undefined","undefined","justice","paix","MC","MO","MG_LOW","US_LOW","MG_LOW_US_LOW_justice_peace_MC_MO","34","1","left","Effacer","undefined","undefined","undefined"
"e5fb7b7d-1283-45dd-8da8-a0bc4ee0e539","p8_s1_tl","118","windowEvents","undefined","undefined","undefined","undefined","undefined","undefined","undefined","{""focus"":1,""input"":0,""keydown"":0,""keyup"":0,""mousemove"":28,""mousedown"":3,""mouseup"":1,""resize"":0,""scroll"":0,""visibility"":0}","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined"
"e5fb7b7d-1283-45dd-8da8-a0bc4ee0e539","p0_s1_tl","119","choice","completed","undefined","undefined","undefined","100.00","undefined","","{""assignments"":{""concept_heureux"":""WH"",""concept_en_colère"":""MH""},""conceptA"":{""id"":""concept_en_colère"",""text"":""en colère"",""chosenColorCode"":""MH""},""conceptB"":{""id"":""concept_heureux"",""text"":""heureux"",""chosenColorCode"":""WH""},""responseTime"":4375,""lastEditTime"":4375,""poolOrder"":0,""trialIndex"":2,""pairId"":""MG_HIGH_US_LOW_angry_happy_MH_WH"",""mgLevel"":""MG_HIGH"",""usLevel"":""US_LOW"",""leftColorCode"":""WH"",""rightColorCode"":""MH"",""swapIndex"":1,""tallerSide"":""left"",""baseTall"":150,""baseShort"":100,""jitter"":5,""tallHeight"":147,""shortHeight"":96,""leftHeight"":147,""rightHeight"":96}","undefined","5631","5631","undefined","undefined","undefined","undefined","undefined","undefined","en colère","heureux","MH","WH","MG_HIGH","US_LOW","MG_HIGH_US_LOW_angry_happy_MH_WH","2","1","left","Effacer","undefined","undefined","undefined"
"e5fb7b7d-1283-45dd-8da8-a0bc4ee0e539","p0_s1_tl","119","windowEvents","undefined","undefined","undefined","undefined","undefined","undefined","undefined","{""focus"":1,""input"":0,""keydown"":0,""keyup"":0,""mousemove"":20,""mousedown"":3,""mouseup"":1,""resize"":0,""scroll"":0,""visibility"":0}","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined"
"e5fb7b7d-1283-45dd-8da8-a0bc4ee0e539","p10_s1_tr","120","choice","completed","undefined","undefined","undefined","100.00","undefined","","{""assignments"":{""concept_malade"":""MH"",""concept_en_colère"":""SC""},""conceptA"":{""id"":""concept_en_colère"",""text"":""en colère"",""chosenColorCode"":""SC""},""conceptB"":{""id"":""concept_malade"",""text"":""malade"",""chosenColorCode"":""MH""},""responseTime"":8820,""lastEditTime"":8820,""poolOrder"":0,""trialIndex"":43,""pairId"":""MG_LOW_US_HIGH_angry_sick_MH_SC"",""mgLevel"":""MG_LOW"",""usLevel"":""US_HIGH"",""leftColorCode"":""SC"",""rightColorCode"":""MH"",""swapIndex"":1,""tallerSide"":""right"",""baseTall"":150,""baseShort"":100,""jitter"":5,""tallHeight"":146,""shortHeight"":103,""leftHeight"":103,""rightHeight"":146}","undefined","11221","11221","undefined","undefined","undefined","undefined","undefined","undefined","en colère","malade","MH","SC","MG_LOW","US_HIGH","MG_LOW_US_HIGH_angry_sick_MH_SC","43","1","right","Effacer","undefined","undefined","undefined"
"e5fb7b7d-1283-45dd-8da8-a0bc4ee0e539","p10_s1_tr","120","windowEvents","undefined","undefined","undefined","undefined","undefined","undefined","undefined","{""focus"":1,""input"":0,""keydown"":0,""keyup"":0,""mousemove"":29,""mousedown"":3,""mouseup"":1,""resize"":0,""scroll"":0,""visibility"":0}","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined"
"e5fb7b7d-1283-45dd-8da8-a0bc4ee0e539","p0_s1_tr","121","choice","completed","undefined","undefined","undefined","100.00","undefined","","{""assignments"":{""concept_heureux"":""WH"",""concept_en_colère"":""MH""},""conceptA"":{""id"":""concept_en_colère"",""text"":""en colère"",""chosenColorCode"":""MH""},""conceptB"":{""id"":""concept_heureux"",""text"":""heureux"",""chosenColorCode"":""WH""},""responseTime"":5303,""lastEditTime"":5303,""poolOrder"":1,""trialIndex"":3,""pairId"":""MG_HIGH_US_LOW_angry_happy_MH_WH"",""mgLevel"":""MG_HIGH"",""usLevel"":""US_LOW"",""leftColorCode"":""WH"",""rightColorCode"":""MH"",""swapIndex"":1,""tallerSide"":""right"",""baseTall"":150,""baseShort"":100,""jitter"":5,""tallHeight"":149,""shortHeight"":104,""leftHeight"":104,""rightHeight"":149}","undefined","6473","6473","undefined","undefined","undefined","undefined","undefined","undefined","en colère","heureux","MH","WH","MG_HIGH","US_LOW","MG_HIGH_US_LOW_angry_happy_MH_WH","3","1","right","Effacer","undefined","undefined","undefined"
"e5fb7b7d-1283-45dd-8da8-a0bc4ee0e539","p0_s1_tr","121","windowEvents","undefined","undefined","undefined","undefined","undefined","undefined","undefined","{""focus"":1,""input"":0,""keydown"":0,""keyup"":0,""mousemove"":22,""mousedown"":3,""mouseup"":1,""resize"":0,""scroll"":0,""visibility"":0}","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined"
"e5fb7b7d-1283-45dd-8da8-a0bc4ee0e539","p4_s1_tl","122","choice","completed","undefined","undefined","undefined","100.00","undefined","","{""assignments"":{""concept_mort"":""DP"",""concept_paix"":""LB""},""conceptA"":{""id"":""concept_mort"",""text"":""mort"",""chosenColorCode"":""DP""},""conceptB"":{""id"":""concept_paix"",""text"":""paix"",""chosenColorCode"":""LB""},""responseTime"":4943,""lastEditTime"":4943,""poolOrder"":1,""trialIndex"":18,""pairId"":""MG_HIGH_US_HIGH_death_peace_DP_LB"",""mgLevel"":""MG_HIGH"",""usLevel"":""US_HIGH"",""leftColorCode"":""LB"",""rightColorCode"":""DP"",""swapIndex"":1,""tallerSide"":""left"",""baseTall"":150,""baseShort"":100,""jitter"":5,""tallHeight"":145,""shortHeight"":99,""leftHeight"":145,""rightHeight"":99}","undefined","9315","9315","undefined","undefined","undefined","undefined","undefined","undefined","mort","paix","DP","LB","MG_HIGH","US_HIGH","MG_HIGH_US_HIGH_death_peace_DP_LB","18","1","left","Effacer","undefined","undefined","undefined"
"e5fb7b7d-1283-45dd-8da8-a0bc4ee0e539","p4_s1_tl","122","windowEvents","undefined","undefined","undefined","undefined","undefined","undefined","undefined","{""focus"":1,""input"":0,""keydown"":0,""keyup"":0,""mousemove"":20,""mousedown"":2,""mouseup"":0,""resize"":0,""scroll"":0,""visibility"":0}","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined"
"e5fb7b7d-1283-45dd-8da8-a0bc4ee0e539","p0_s0_tl","123","choice","completed","undefined","undefined","undefined","100.00","undefined","","{""assignments"":{""concept_heureux"":""WH"",""concept_en_colère"":""MH""},""conceptA"":{""id"":""concept_en_colère"",""text"":""en colère"",""chosenColorCode"":""MH""},""conceptB"":{""id"":""concept_heureux"",""text"":""heureux"",""chosenColorCode"":""WH""},""responseTime"":15623,""lastEditTime"":15623,""poolOrder"":1,""trialIndex"":0,""pairId"":""MG_HIGH_US_LOW_angry_happy_MH_WH"",""mgLevel"":""MG_HIGH"",""usLevel"":""US_LOW"",""leftColorCode"":""MH"",""rightColorCode"":""WH"",""swapIndex"":0,""tallerSide"":""left"",""baseTall"":150,""baseShort"":100,""jitter"":5,""tallHeight"":155,""shortHeight"":100,""leftHeight"":155,""rightHeight"":100}","undefined","16881","16881","undefined","undefined","undefined","undefined","undefined","undefined","en colère","heureux","MH","WH","MG_HIGH","US_LOW","MG_HIGH_US_LOW_angry_happy_MH_WH","0","0","left","Effacer","undefined","undefined","undefined"
"e5fb7b7d-1283-45dd-8da8-a0bc4ee0e539","p0_s0_tl","123","windowEvents","undefined","undefined","undefined","undefined","undefined","undefined","undefined","{""focus"":1,""input"":0,""keydown"":0,""keyup"":0,""mousemove"":28,""mousedown"":3,""mouseup"":1,""resize"":0,""scroll"":0,""visibility"":0}","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined"
"e5fb7b7d-1283-45dd-8da8-a0bc4ee0e539","p0_s0_tr","124","choice","completed","undefined","undefined","undefined","100.00","undefined","","{""assignments"":{""concept_heureux"":""WH"",""concept_en_colère"":""MH""},""conceptA"":{""id"":""concept_en_colère"",""text"":""en colère"",""chosenColorCode"":""MH""},""conceptB"":{""id"":""concept_heureux"",""text"":""heureux"",""chosenColorCode"":""WH""},""responseTime"":16128,""lastEditTime"":16128,""poolOrder"":0,""trialIndex"":1,""pairId"":""MG_HIGH_US_LOW_angry_happy_MH_WH"",""mgLevel"":""MG_HIGH"",""usLevel"":""US_LOW"",""leftColorCode"":""MH"",""rightColorCode"":""WH"",""swapIndex"":0,""tallerSide"":""right"",""baseTall"":150,""baseShort"":100,""jitter"":5,""tallHeight"":148,""shortHeight"":95,""leftHeight"":95,""rightHeight"":148}","undefined","26441","26441","undefined","undefined","undefined","undefined","undefined","undefined","en colère","heureux","MH","WH","MG_HIGH","US_LOW","MG_HIGH_US_LOW_angry_happy_MH_WH","1","0","right","Effacer","undefined","undefined","undefined"
"e5fb7b7d-1283-45dd-8da8-a0bc4ee0e539","p0_s0_tr","124","windowEvents","undefined","undefined","undefined","undefined","undefined","undefined","undefined","{""focus"":1,""input"":0,""keydown"":0,""keyup"":0,""mousemove"":42,""mousedown"":3,""mouseup"":1,""resize"":0,""scroll"":0,""visibility"":0}","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined"
"e5fb7b7d-1283-45dd-8da8-a0bc4ee0e539","p11_s0_tl","125","choice","completed","undefined","undefined","undefined","100.00","undefined","","{""assignments"":{""concept_justice"":""BK"",""concept_sécurité"":""SG""},""conceptA"":{""id"":""concept_justice"",""text"":""justice"",""chosenColorCode"":""BK""},""conceptB"":{""id"":""concept_sécurité"",""text"":""sécurité"",""chosenColorCode"":""SG""},""responseTime"":18539,""lastEditTime"":18539,""poolOrder"":1,""trialIndex"":44,""pairId"":""MG_LOW_US_HIGH_justice_safety_BK_SG"",""mgLevel"":""MG_LOW"",""usLevel"":""US_HIGH"",""leftColorCode"":""BK"",""rightColorCode"":""SG"",""swapIndex"":0,""tallerSide"":""left"",""baseTall"":150,""baseShort"":100,""jitter"":5,""tallHeight"":148,""shortHeight"":99,""leftHeight"":148,""rightHeight"":99}","undefined","20028","20028","undefined","undefined","undefined","undefined","undefined","undefined","justice","sécurité","BK","SG","MG_LOW","US_HIGH","MG_LOW_US_HIGH_justice_safety_BK_SG","44","0","left","Effacer","undefined","undefined","undefined"
"e5fb7b7d-1283-45dd-8da8-a0bc4ee0e539","p11_s0_tl","125","windowEvents","undefined","undefined","undefined","undefined","undefined","undefined","undefined","{""focus"":1,""input"":0,""keydown"":0,""keyup"":0,""mousemove"":34,""mousedown"":3,""mouseup"":1,""resize"":0,""scroll"":0,""visibility"":0}","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined"
"e5fb7b7d-1283-45dd-8da8-a0bc4ee0e539","p7_s0_tr","126","choice","completed","undefined","undefined","undefined","100.00","undefined","","{""assignments"":{""concept_triste"":""A3"",""concept_malade"":""DC""},""conceptA"":{""id"":""concept_triste"",""text"":""triste"",""chosenColorCode"":""A3""},""conceptB"":{""id"":""concept_malade"",""text"":""malade"",""chosenColorCode"":""DC""},""responseTime"":14192,""lastEditTime"":14192,""poolOrder"":0,""trialIndex"":29,""pairId"":""MG_LOW_US_LOW_sad_sick_A3_DC"",""mgLevel"":""MG_LOW"",""usLevel"":""US_LOW"",""leftColorCode"":""A3"",""rightColorCode"":""DC"",""swapIndex"":0,""tallerSide"":""right"",""baseTall"":150,""baseShort"":100,""jitter"":5,""tallHeight"":155,""shortHeight"":101,""leftHeight"":101,""rightHeight"":155}","undefined","15385","15385","undefined","undefined","undefined","undefined","undefined","undefined","triste","malade","A3","DC","MG_LOW","US_LOW","MG_LOW_US_LOW_sad_sick_A3_DC","29","0","right","Effacer","undefined","undefined","undefined"
"e5fb7b7d-1283-45dd-8da8-a0bc4ee0e539","p7_s0_tr","126","windowEvents","undefined","undefined","undefined","undefined","undefined","undefined","undefined","{""focus"":1,""input"":0,""keydown"":0,""keyup"":0,""mousemove"":35,""mousedown"":3,""mouseup"":1,""resize"":0,""scroll"":0,""visibility"":0}","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined"
"e5fb7b7d-1283-45dd-8da8-a0bc4ee0e539","p3_s1_tl","127","choice","completed","undefined","undefined","undefined","100.00","undefined","","{""assignments"":{""concept_banane"":""SR"",""concept_pêche_(fruit)"":""MH""},""conceptA"":{""id"":""concept_banane"",""text"":""banane"",""chosenColorCode"":""SR""},""conceptB"":{""id"":""concept_pêche_(fruit)"",""text"":""pêche (fruit)"",""chosenColorCode"":""MH""},""responseTime"":6820,""lastEditTime"":6820,""poolOrder"":0,""trialIndex"":14,""pairId"":""MG_HIGH_US_HIGH_banana_peach_MH_SR"",""mgLevel"":""MG_HIGH"",""usLevel"":""US_HIGH"",""leftColorCode"":""SR"",""rightColorCode"":""MH"",""swapIndex"":1,""tallerSide"":""left"",""baseTall"":150,""baseShort"":100,""jitter"":5,""tallHeight"":148,""shortHeight"":101,""leftHeight"":148,""rightHeight"":101}","undefined","8297","8297","undefined","undefined","undefined","undefined","undefined","undefined","banane","pêche (fruit)","MH","SR","MG_HIGH","US_HIGH","MG_HIGH_US_HIGH_banana_peach_MH_SR","14","1","left","Effacer","undefined","undefined","undefined"
"e5fb7b7d-1283-45dd-8da8-a0bc4ee0e539","p3_s1_tl","127","windowEvents","undefined","undefined","undefined","undefined","undefined","undefined","undefined","{""focus"":1,""input"":0,""keydown"":0,""keyup"":0,""mousemove"":27,""mousedown"":3,""mouseup"":1,""resize"":0,""scroll"":0,""visibility"":0}","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined"
"e5fb7b7d-1283-45dd-8da8-a0bc4ee0e539","p10_s1_tl","128","choice","completed","undefined","undefined","undefined","100.00","undefined","","{""assignments"":{""concept_en_colère"":""SC"",""concept_malade"":""MH""},""conceptA"":{""id"":""concept_en_colère"",""text"":""en colère"",""chosenColorCode"":""SC""},""conceptB"":{""id"":""concept_malade"",""text"":""malade"",""chosenColorCode"":""MH""},""responseTime"":12259,""lastEditTime"":12259,""poolOrder"":0,""trialIndex"":42,""pairId"":""MG_LOW_US_HIGH_angry_sick_MH_SC"",""mgLevel"":""MG_LOW"",""usLevel"":""US_HIGH"",""leftColorCode"":""SC"",""rightColorCode"":""MH"",""swapIndex"":1,""tallerSide"":""left"",""baseTall"":150,""baseShort"":100,""jitter"":5,""tallHeight"":154,""shortHeight"":104,""leftHeight"":154,""rightHeight"":104}","undefined","14307","14307","undefined","undefined","undefined","undefined","undefined","undefined","en colère","malade","MH","SC","MG_LOW","US_HIGH","MG_LOW_US_HIGH_angry_sick_MH_SC","42","1","left","Effacer","undefined","undefined","undefined"
"e5fb7b7d-1283-45dd-8da8-a0bc4ee0e539","p10_s1_tl","128","windowEvents","undefined","undefined","undefined","undefined","undefined","undefined","undefined","{""focus"":1,""input"":0,""keydown"":0,""keyup"":0,""mousemove"":39,""mousedown"":3,""mouseup"":1,""resize"":0,""scroll"":0,""visibility"":0}","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined"
"e5fb7b7d-1283-45dd-8da8-a0bc4ee0e539","p5_s1_tr","129","choice","completed","undefined","undefined","undefined","100.00","undefined","","{""assignments"":{""concept_mort"":""BK"",""concept_justice"":""DB""},""conceptA"":{""id"":""concept_mort"",""text"":""mort"",""chosenColorCode"":""BK""},""conceptB"":{""id"":""concept_justice"",""text"":""justice"",""chosenColorCode"":""DB""},""responseTime"":4987,""lastEditTime"":4987,""poolOrder"":0,""trialIndex"":23,""pairId"":""MG_HIGH_US_HIGH_death_justice_BK_DB"",""mgLevel"":""MG_HIGH"",""usLevel"":""US_HIGH"",""leftColorCode"":""DB"",""rightColorCode"":""BK"",""swapIndex"":1,""tallerSide"":""right"",""baseTall"":150,""baseShort"":100,""jitter"":5,""tallHeight"":150,""shortHeight"":99,""leftHeight"":99,""rightHeight"":150}","undefined","6379","6379","undefined","undefined","undefined","undefined","undefined","undefined","mort","justice","BK","DB","MG_HIGH","US_HIGH","MG_HIGH_US_HIGH_death_justice_BK_DB","23","1","right","Effacer","undefined","undefined","undefined"
"e5fb7b7d-1283-45dd-8da8-a0bc4ee0e539","p5_s1_tr","129","windowEvents","undefined","undefined","undefined","undefined","undefined","undefined","undefined","{""focus"":1,""input"":0,""keydown"":0,""keyup"":0,""mousemove"":14,""mousedown"":3,""mouseup"":1,""resize"":0,""scroll"":0,""visibility"":0}","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined"
"e5fb7b7d-1283-45dd-8da8-a0bc4ee0e539","p10_s0_tr","130","choice","completed","undefined","undefined","undefined","100.00","undefined","","{""assignments"":{""concept_en_colère"":""SC"",""concept_malade"":""MH""},""conceptA"":{""id"":""concept_en_colère"",""text"":""en colère"",""chosenColorCode"":""SC""},""conceptB"":{""id"":""concept_malade"",""text"":""malade"",""chosenColorCode"":""MH""},""responseTime"":21684,""lastEditTime"":21684,""poolOrder"":1,""trialIndex"":41,""pairId"":""MG_LOW_US_HIGH_angry_sick_MH_SC"",""mgLevel"":""MG_LOW"",""usLevel"":""US_HIGH"",""leftColorCode"":""MH"",""rightColorCode"":""SC"",""swapIndex"":0,""tallerSide"":""right"",""baseTall"":150,""baseShort"":100,""jitter"":5,""tallHeight"":148,""shortHeight"":97,""leftHeight"":97,""rightHeight"":148}","undefined","22871","22871","undefined","undefined","undefined","undefined","undefined","undefined","en colère","malade","MH","SC","MG_LOW","US_HIGH","MG_LOW_US_HIGH_angry_sick_MH_SC","41","0","right","Effacer","undefined","undefined","undefined"
"e5fb7b7d-1283-45dd-8da8-a0bc4ee0e539","p10_s0_tr","130","windowEvents","undefined","undefined","undefined","undefined","undefined","undefined","undefined","{""focus"":1,""input"":0,""keydown"":0,""keyup"":0,""mousemove"":36,""mousedown"":3,""mouseup"":1,""resize"":0,""scroll"":0,""visibility"":0}","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined"
"e5fb7b7d-1283-45dd-8da8-a0bc4ee0e539","p6_s0_tl","131","choice","completed","undefined","undefined","undefined","100.00","undefined","","{""assignments"":{""concept_heureux"":""MC"",""concept_triste"":""DR""},""conceptA"":{""id"":""concept_heureux"",""text"":""heureux"",""chosenColorCode"":""MC""},""conceptB"":{""id"":""concept_triste"",""text"":""triste"",""chosenColorCode"":""DR""},""responseTime"":5262,""lastEditTime"":5262,""poolOrder"":1,""trialIndex"":24,""pairId"":""MG_LOW_US_LOW_happy_sad_DR_MC"",""mgLevel"":""MG_LOW"",""usLevel"":""US_LOW"",""leftColorCode"":""DR"",""rightColorCode"":""MC"",""swapIndex"":0,""tallerSide"":""left"",""baseTall"":150,""baseShort"":100,""jitter"":5,""tallHeight"":153,""shortHeight"":96,""leftHeight"":153,""rightHeight"":96}","undefined","6418","6418","undefined","undefined","undefined","undefined","undefined","undefined","heureux","triste","DR","MC","MG_LOW","US_LOW","MG_LOW_US_LOW_happy_sad_DR_MC","24","0","left","Effacer","undefined","undefined","undefined"
"e5fb7b7d-1283-45dd-8da8-a0bc4ee0e539","p6_s0_tl","131","windowEvents","undefined","undefined","undefined","undefined","undefined","undefined","undefined","{""focus"":1,""input"":0,""keydown"":0,""keyup"":0,""mousemove"":22,""mousedown"":2,""mouseup"":0,""resize"":0,""scroll"":0,""visibility"":0}","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined"
"e5fb7b7d-1283-45dd-8da8-a0bc4ee0e539","p6_s0_tr","132","choice","completed","undefined","undefined","undefined","100.00","undefined","","{""assignments"":{""concept_heureux"":""MC"",""concept_triste"":""DR""},""conceptA"":{""id"":""concept_heureux"",""text"":""heureux"",""chosenColorCode"":""MC""},""conceptB"":{""id"":""concept_triste"",""text"":""triste"",""chosenColorCode"":""DR""},""responseTime"":5652,""lastEditTime"":5652,""poolOrder"":1,""trialIndex"":25,""pairId"":""MG_LOW_US_LOW_happy_sad_DR_MC"",""mgLevel"":""MG_LOW"",""usLevel"":""US_LOW"",""leftColorCode"":""DR"",""rightColorCode"":""MC"",""swapIndex"":0,""tallerSide"":""right"",""baseTall"":150,""baseShort"":100,""jitter"":5,""tallHeight"":152,""shortHeight"":100,""leftHeight"":100,""rightHeight"":152}","undefined","6984","6984","undefined","undefined","undefined","undefined","undefined","undefined","heureux","triste","DR","MC","MG_LOW","US_LOW","MG_LOW_US_LOW_happy_sad_DR_MC","25","0","right","Effacer","undefined","undefined","undefined"
"e5fb7b7d-1283-45dd-8da8-a0bc4ee0e539","p6_s0_tr","132","windowEvents","undefined","undefined","undefined","undefined","undefined","undefined","undefined","{""focus"":1,""input"":0,""keydown"":0,""keyup"":0,""mousemove"":24,""mousedown"":3,""mouseup"":1,""resize"":0,""scroll"":0,""visibility"":0}","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined"
