progressBlock,color,progressColor,ans,concept,expCountry,ID,rating
12,MH,18,0,lightning,usa,20240421-1422-3315,0
12,MB,19,0,lightning,usa,20240421-1422-3315,0.3
12,MR,20,0,lightning,usa,20240421-1422-3315,0
12,A1,21,0,lightning,usa,20240421-1422-3315,0.2
12,SG,22,0,lightning,usa,20240421-1422-3315,1
12,LY,23,86,lightning,usa,20240421-1422-3315,0
12,A3,24,94,lightning,usa,20240421-1422-3315,0
12,DB,25,0,lightning,usa,20240421-1422-3315,0
12,LR,26,0,lightning,usa,20240421-1422-3315,0
12,LH,27,56,lightning,usa,20240421-1422-3315,0
12,DR,28,0,lightning,usa,20240421-1422-3315,0
12,DO,29,0,lightning,usa,20240421-1422-3315,0
12,SB,30,0,lightning,usa,20240421-1422-3315,0
12,MY,31,0,lightning,usa,20240421-1422-3315,0
12,SR,32,0,lightning,usa,20240421-1422-3315,0
12,SH,33,55,lightning,usa,20240421-1422-3315,0
12,LP,34,0,lightning,usa,20240421-1422-3315,0
12,LC,35,0,lightning,usa,20240421-1422-3315,1
12,BK,36,0,lightning,usa,20240421-1422-3315,0
12,SC,37,0,lightning,usa,20240421-1422-3315,1
13,MY,1,59,peach,usa,20240421-1422-3315,0.7
13,LP,2,0,peach,usa,20240421-1422-3315,0.7
13,A2,3,0,peach,usa,20240421-1422-3315,0.7
13,MR,4,100,peach,usa,20240421-1422-3315,0
13,DP,5,0,peach,usa,20240421-1422-3315,0
13,MB,6,0,peach,usa,20240421-1422-3315,0
13,SB,7,1,peach,usa,20240421-1422-3315,0
13,MP,8,0,peach,usa,20240421-1422-3315,0
13,LC,9,0,peach,usa,20240421-1422-3315,0
13,LG,10,0,peach,usa,20240421-1422-3315,0
13,SH,11,45,peach,usa,20240421-1422-3315,0.8
13,SP,12,2,peach,usa,20240421-1422-3315,0.3
13,DC,13,0,peach,usa,20240421-1422-3315,0
13,SO,14,61,peach,usa,20240421-1422-3315,0
13,DO,15,0,peach,usa,20240421-1422-3315,0.9
13,SY,16,33,peach,usa,20240421-1422-3315,0.7
13,LH,17,0,peach,usa,20240421-1422-3315,0
13,LY,18,0,peach,usa,20240421-1422-3315,0
13,MH,19,0,peach,usa,20240421-1422-3315,0.8
13,MG,20,0,peach,usa,20240421-1422-3315,0.4
13,DH,21,0,peach,usa,20240421-1422-3315,0.6
13,LB,22,0,peach,usa,20240421-1422-3315,0
13,SG,23,0,peach,usa,20240421-1422-3315,0
13,WH,24,0,peach,usa,20240421-1422-3315,0.8
13,DR,25,0,peach,usa,20240421-1422-3315,0.6
13,DY,26,0,peach,usa,20240421-1422-3315,0.6
13,A1,27,0,peach,usa,20240421-1422-3315,0
13,BK,28,0,peach,usa,20240421-1422-3315,0.8
13,MO,29,84,peach,usa,20240421-1422-3315,0
13,LO,30,69,peach,usa,20240421-1422-3315,0.7
13,SR,31,0,peach,usa,20240421-1422-3315,0.7
13,LR,32,100,peach,usa,20240421-1422-3315,0.8
13,SC,33,0,peach,usa,20240421-1422-3315,0.2
13,DG,34,0,peach,usa,20240421-1422-3315,0.1
13,DB,35,0,peach,usa,20240421-1422-3315,0.8
13,A3,36,0,peach,usa,20240421-1422-3315,0.3
13,MC,37,0,peach,usa,20240421-1422-3315,0.8
14,DY,1,0,happy,usa,20240421-1422-3315,0.8
14,SG,2,0,happy,usa,20240421-1422-3315,0
14,DO,3,0,happy,usa,20240421-1422-3315,0
14,DR,4,0,happy,usa,20240421-1422-3315,0.9
14,DC,5,0,happy,usa,20240421-1422-3315,0.7
14,BK,6,0,happy,usa,20240421-1422-3315,0
14,MY,7,35,happy,usa,20240421-1422-3315,0
14,LP,8,55,happy,usa,20240421-1422-3315,0
14,MG,9,0,happy,usa,20240421-1422-3315,0
14,A2,10,3,happy,usa,20240421-1422-3315,0
14,LH,11,53,happy,usa,20240421-1422-3315,0
14,SH,12,74,happy,usa,20240421-1422-3315,0.7
14,A3,13,42,happy,usa,20240421-1422-3315,0.2
14,DP,14,7,happy,usa,20240421-1422-3315,0
14,LR,15,21,happy,usa,20240421-1422-3315,0
14,DH,16,0,happy,usa,20240421-1422-3315,0
14,LY,17,100,happy,usa,20240421-1422-3315,0
14,MP,18,3,happy,usa,20240421-1422-3315,0
14,A1,19,0,happy,usa,20240421-1422-3315,0.7
14,MB,20,0,happy,usa,20240421-1422-3315,0.8
14,WH,21,100,happy,usa,20240421-1422-3315,0
14,LO,22,43,happy,usa,20240421-1422-3315,0.8
14,LG,23,22,happy,usa,20240421-1422-3315,0.8
14,SO,24,55,happy,usa,20240421-1422-3315,0
14,DG,25,7,happy,usa,20240421-1422-3315,1
14,DB,26,0,happy,usa,20240421-1422-3315,0.7
14,LB,27,0,happy,usa,20240421-1422-3315,0.7
14,SC,28,0,happy,usa,20240421-1422-3315,1
14,SB,29,0,happy,usa,20240421-1422-3315,0
14,LC,30,0,happy,usa,20240421-1422-3315,0.7
14,SY,31,100,happy,usa,20240421-1422-3315,0.8
14,MH,32,20,happy,usa,20240421-1422-3315,0.9
14,MO,33,11,happy,usa,20240421-1422-3315,1
14,MC,34,2,happy,usa,20240421-1422-3315,1
14,MR,35,0,happy,usa,20240421-1422-3315,0.9
14,SR,36,0,happy,usa,20240421-1422-3315,0.8
14,SP,37,0,happy,usa,20240421-1422-3315,0
1,LO,1,100,sandstorm,usa,20240421-1523-7266,0
1,A3,2,32,sandstorm,usa,20240421-1523-7266,0.3
1,LG,3,3,sandstorm,usa,20240421-1523-7266,0.7
1,LR,4,58,sandstorm,usa,20240421-1523-7266,0.6
1,SB,5,0,sandstorm,usa,20240421-1523-7266,0.3
1,DY,6,70,sandstorm,usa,20240421-1523-7266,0
1,DC,7,17,sandstorm,usa,20240421-1523-7266,0
1,SG,8,7,sandstorm,usa,20240421-1523-7266,0.6
1,LC,9,52,sandstorm,usa,20240421-1523-7266,0
1,LY,10,81,sandstorm,usa,20240421-1523-7266,1
1,A2,11,54,sandstorm,usa,20240421-1523-7266,0.4
1,MG,12,23,sandstorm,usa,20240421-1523-7266,0.8
1,WH,13,4,sandstorm,usa,20240421-1523-7266,0
1,MY,14,100,sandstorm,usa,20240421-1523-7266,0
1,SY,15,51,sandstorm,usa,20240421-1523-7266,0
1,LP,16,0,sandstorm,usa,20240421-1523-7266,0.6
1,DO,17,65,sandstorm,usa,20240421-1523-7266,0
1,LB,18,0,sandstorm,usa,20240421-1523-7266,0
1,LH,19,52,sandstorm,usa,20240421-1523-7266,0.6
1,SH,20,40,sandstorm,usa,20240421-1523-7266,0
1,DB,21,63,sandstorm,usa,20240421-1523-7266,0.8
1,MH,22,35,sandstorm,usa,20240421-1523-7266,0.6
1,MP,23,2,sandstorm,usa,20240421-1523-7266,0
1,SO,24,72,sandstorm,usa,20240421-1523-7266,0
1,DG,25,18,sandstorm,usa,20240421-1523-7266,0
1,SC,26,25,sandstorm,usa,20240421-1523-7266,0
1,DH,27,31,sandstorm,usa,20240421-1523-7266,0.6
1,MB,28,54,sandstorm,usa,20240421-1523-7266,0
1,DR,29,52,sandstorm,usa,20240421-1523-7266,0
1,SP,30,10,sandstorm,usa,20240421-1523-7266,0
1,A1,31,92,sandstorm,usa,20240421-1523-7266,1
1,BK,32,94,sandstorm,usa,20240421-1523-7266,0
1,MR,33,74,sandstorm,usa,20240421-1523-7266,0
1,SR,34,52,sandstorm,usa,20240421-1523-7266,0
1,MO,35,61,sandstorm,usa,20240421-1523-7266,0
1,MC,36,33,sandstorm,usa,20240421-1523-7266,0
1,DP,37,31,sandstorm,usa,20240421-1523-7266,0.6
2,SH,1,94,tree,usa,20240421-1523-7266,0
2,DB,2,38,tree,usa,20240421-1523-7266,0
2,SB,3,34,tree,usa,20240421-1523-7266,0
2,SC,4,21,tree,usa,20240421-1523-7266,0.6
2,LY,5,52,tree,usa,20240421-1523-7266,0
2,MY,6,56,tree,usa,20240421-1523-7266,1
2,LG,7,59,tree,usa,20240421-1523-7266,0
2,LH,8,53,tree,usa,20240421-1523-7266,0
2,SO,9,54,tree,usa,20240421-1523-7266,0
2,DY,10,58,tree,usa,20240421-1523-7266,0
2,MR,11,62,tree,usa,20240421-1523-7266,0
2,MO,12,64,tree,usa,20240421-1523-7266,0
2,DO,13,65,tree,usa,20240421-1523-7266,0.6
2,LB,14,37,tree,usa,20240421-1523-7266,0
2,SY,15,48,tree,usa,20240421-1523-7266,0
2,WH,16,53,tree,usa,20240421-1523-7266,0
2,DG,17,76,tree,usa,20240421-1523-7266,0
2,MB,18,36,tree,usa,20240421-1523-7266,0.8
2,DH,19,74,tree,usa,20240421-1523-7266,0.8
2,A2,20,31,tree,usa,20240421-1523-7266,0
2,DR,21,79,tree,usa,20240421-1523-7266,1
2,LO,22,67,tree,usa,20240421-1523-7266,0
2,MH,23,77,tree,usa,20240421-1523-7266,0.6
2,DC,24,41,tree,usa,20240421-1523-7266,0
2,MG,25,81,tree,usa,20240421-1523-7266,0
2,MP,26,52,tree,usa,20240421-1523-7266,0
2,LC,27,41,tree,usa,20240421-1523-7266,0
2,A3,28,68,tree,usa,20240421-1523-7266,0
2,LP,29,67,tree,usa,20240421-1523-7266,0
2,LR,30,77,tree,usa,20240421-1523-7266,0
2,DP,31,9,tree,usa,20240421-1523-7266,0.8
2,MC,32,26,tree,usa,20240421-1523-7266,0.6
2,SP,33,27,tree,usa,20240421-1523-7266,0
2,A1,34,16,tree,usa,20240421-1523-7266,0
2,SG,35,81,tree,usa,20240421-1523-7266,0
2,SR,36,36,tree,usa,20240421-1523-7266,0
2,BK,37,0,tree,usa,20240421-1523-7266,0
3,MP,1,53,justice,usa,20240421-1523-7266,1
3,SR,2,47,justice,usa,20240421-1523-7266,0
3,A2,3,37,justice,usa,20240421-1523-7266,0.6
3,MH,4,57,justice,usa,20240421-1523-7266,0
3,MR,5,33,justice,usa,20240421-1523-7266,0.6
3,DH,6,61,justice,usa,20240421-1523-7266,0
3,SY,7,59,justice,usa,20240421-1523-7266,0
3,DB,8,48,justice,usa,20240421-1523-7266,0.6
3,LC,9,54,justice,usa,20240421-1523-7266,0
3,WH,10,83,justice,usa,20240421-1523-7266,0.6
3,LG,11,83,justice,usa,20240421-1523-7266,0
3,LP,12,75,justice,usa,20240421-1523-7266,0
3,A1,13,33,justice,usa,20240421-1523-7266,0
3,DO,14,31,justice,usa,20240421-1523-7266,0
3,SB,15,52,justice,usa,20240421-1523-7266,0
3,SP,16,49,justice,usa,20240421-1523-7266,0
3,LB,17,64,justice,usa,20240421-1523-7266,0.6
3,LH,18,67,justice,usa,20240421-1523-7266,1
3,MC,19,38,justice,usa,20240421-1523-7266,0
3,MG,20,60,justice,usa,20240421-1523-7266,0
3,MY,21,58,justice,usa,20240421-1523-7266,0
3,LY,22,74,justice,usa,20240421-1523-7266,0
3,SG,23,64,justice,usa,20240421-1523-7266,0
3,BK,24,8,justice,usa,20240421-1523-7266,0
3,DC,25,54,justice,usa,20240421-1523-7266,1
3,DP,26,49,justice,usa,20240421-1523-7266,0
3,LR,27,65,justice,usa,20240421-1523-7266,0.7
3,A3,28,95,justice,usa,20240421-1523-7266,0.6
3,LO,29,83,justice,usa,20240421-1523-7266,0.6
3,MO,30,78,justice,usa,20240421-1523-7266,0
3,SO,31,80,justice,usa,20240421-1523-7266,0
3,DY,32,26,justice,usa,20240421-1523-7266,0
3,SC,33,53,justice,usa,20240421-1523-7266,0.9
3,MB,34,44,justice,usa,20240421-1523-7266,0.6
3,DG,35,55,justice,usa,20240421-1523-7266,0
3,SH,36,53,justice,usa,20240421-1523-7266,0
3,DR,37,42,justice,usa,20240421-1523-7266,0
4,SG,1,83,peace,usa,20240421-1523-7266,0
4,LO,2,81,peace,usa,20240421-1523-7266,0.7
4,DB,3,52,peace,usa,20240421-1523-7266,0
4,A3,4,93,peace,usa,20240421-1523-7266,1
4,DP,5,40,peace,usa,20240421-1523-7266,0
4,WH,6,97,peace,usa,20240421-1523-7266,0
4,DO,7,38,peace,usa,20240421-1523-7266,0
4,BK,8,17,peace,usa,20240421-1523-7266,0
4,SC,9,61,peace,usa,20240421-1523-7266,0
4,LC,10,71,peace,usa,20240421-1523-7266,0.8
4,MO,11,65,peace,usa,20240421-1523-7266,0
4,SO,12,63,peace,usa,20240421-1523-7266,0
4,A2,13,23,peace,usa,20240421-1523-7266,0
4,SY,14,87,peace,usa,20240421-1523-7266,0
4,LR,15,86,peace,usa,20240421-1523-7266,0
4,DG,16,25,peace,usa,20240421-1523-7266,0
4,MY,17,80,peace,usa,20240421-1523-7266,0.7
4,MC,18,53,peace,usa,20240421-1523-7266,0
4,DC,19,47,peace,usa,20240421-1523-7266,0
4,LY,20,74,peace,usa,20240421-1523-7266,0
4,MB,21,52,peace,usa,20240421-1523-7266,0
4,DH,22,38,peace,usa,20240421-1523-7266,0
4,LH,23,70,peace,usa,20240421-1523-7266,0.6
4,LP,24,67,peace,usa,20240421-1523-7266,0
4,MP,25,47,peace,usa,20240421-1523-7266,0.6
4,DR,26,6,peace,usa,20240421-1523-7266,0
4,DY,27,22,peace,usa,20240421-1523-7266,0
4,MG,28,56,peace,usa,20240421-1523-7266,0
4,MH,29,65,peace,usa,20240421-1523-7266,0
4,SP,30,47,peace,usa,20240421-1523-7266,0
4,SR,31,29,peace,usa,20240421-1523-7266,0
4,MR,32,44,peace,usa,20240421-1523-7266,0.2
4,SH,33,53,peace,usa,20240421-1523-7266,0
4,LB,34,63,peace,usa,20240421-1523-7266,0
4,LG,35,62,peace,usa,20240421-1523-7266,1
4,A1,36,13,peace,usa,20240421-1523-7266,0
4,SB,37,78,peace,usa,20240421-1523-7266,0.6
5,MR,1,93,mango,usa,20240421-1523-7266,0.6
5,DH,2,54,mango,usa,20240421-1523-7266,0
5,DP,3,17,mango,usa,20240421-1523-7266,1
5,MG,4,10,mango,usa,20240421-1523-7266,0.7
5,MY,5,100,mango,usa,20240421-1523-7266,0
5,SO,6,100,mango,usa,20240421-1523-7266,0
5,DB,7,0,mango,usa,20240421-1523-7266,0.6
5,DO,8,81,mango,usa,20240421-1523-7266,0.3
5,SR,9,0,mango,usa,20240421-1523-7266,0.4
5,SB,10,0,mango,usa,20240421-1523-7266,0
5,DC,11,0,mango,usa,20240421-1523-7266,0.6
5,DY,12,61,mango,usa,20240421-1523-7266,0
5,LB,13,0,mango,usa,20240421-1523-7266,0
5,MO,14,79,mango,usa,20240421-1523-7266,0.7
5,SP,15,1,mango,usa,20240421-1523-7266,0.6
5,LY,16,61,mango,usa,20240421-1523-7266,0
5,BK,17,0,mango,usa,20240421-1523-7266,0.6
5,SY,18,89,mango,usa,20240421-1523-7266,0
5,WH,19,100,mango,usa,20240421-1523-7266,1
5,MB,20,8,mango,usa,20240421-1523-7266,0
5,LG,21,53,mango,usa,20240421-1523-7266,0
5,A2,22,0,mango,usa,20240421-1523-7266,0
5,MC,23,0,mango,usa,20240421-1523-7266,0
5,MP,24,0,mango,usa,20240421-1523-7266,0.4
5,MH,25,62,mango,usa,20240421-1523-7266,0
5,LH,26,62,mango,usa,20240421-1523-7266,0
5,SH,27,60,mango,usa,20240421-1523-7266,0
5,LP,28,2,mango,usa,20240421-1523-7266,0
5,SG,29,52,mango,usa,20240421-1523-7266,0
5,DG,30,52,mango,usa,20240421-1523-7266,0
5,A3,31,0,mango,usa,20240421-1523-7266,0
5,SC,32,0,mango,usa,20240421-1523-7266,0
5,A1,33,0,mango,usa,20240421-1523-7266,1
5,LR,34,71,mango,usa,20240421-1523-7266,0.6
5,DR,35,60,mango,usa,20240421-1523-7266,0
5,LO,36,97,mango,usa,20240421-1523-7266,1
5,LC,37,36,mango,usa,20240421-1523-7266,0
6,LR,1,55,angry,usa,20240421-1523-7266,0.6
6,LO,2,35,angry,usa,20240421-1523-7266,1
6,DP,3,65,angry,usa,20240421-1523-7266,0.6
6,SC,4,22,angry,usa,20240421-1523-7266,0.7
6,DB,5,17,angry,usa,20240421-1523-7266,0
6,MB,6,25,angry,usa,20240421-1523-7266,0
6,DR,7,100,angry,usa,20240421-1523-7266,0
6,MO,8,55,angry,usa,20240421-1523-7266,0.3
6,DY,9,29,angry,usa,20240421-1523-7266,0
6,DC,10,19,angry,usa,20240421-1523-7266,1
6,WH,11,0,angry,usa,20240421-1523-7266,0
6,SY,12,70,angry,usa,20240421-1523-7266,0
6,LP,13,11,angry,usa,20240421-1523-7266,0.6
6,MG,14,9,angry,usa,20240421-1523-7266,0.6
6,LC,15,23,angry,usa,20240421-1523-7266,0
6,MP,16,19,angry,usa,20240421-1523-7266,0
6,LH,17,52,angry,usa,20240421-1523-7266,0
6,BK,18,100,angry,usa,20240421-1523-7266,0.6
6,MH,19,14,angry,usa,20240421-1523-7266,0.6
6,LG,20,37,angry,usa,20240421-1523-7266,0.6
6,SG,21,27,angry,usa,20240421-1523-7266,0
6,SR,22,100,angry,usa,20240421-1523-7266,0.6
6,SP,23,23,angry,usa,20240421-1523-7266,0.6
6,SO,24,84,angry,usa,20240421-1523-7266,0
6,DH,25,30,angry,usa,20240421-1523-7266,0.6
6,MC,26,16,angry,usa,20240421-1523-7266,0
6,A2,27,20,angry,usa,20240421-1523-7266,0
6,A3,28,26,angry,usa,20240421-1523-7266,0
6,A1,29,23,angry,usa,20240421-1523-7266,0
6,DO,30,75,angry,usa,20240421-1523-7266,0
6,DG,31,8,angry,usa,20240421-1523-7266,0
6,SB,32,22,angry,usa,20240421-1523-7266,0.7
6,LB,33,28,angry,usa,20240421-1523-7266,0
6,MR,34,73,angry,usa,20240421-1523-7266,0.7
6,LY,35,57,angry,usa,20240421-1523-7266,1
6,MY,36,64,angry,usa,20240421-1523-7266,0
6,SH,37,48,angry,usa,20240421-1523-7266,0
7,DO,1,0,lightning,usa,20240421-1523-7266,0
7,A3,2,95,lightning,usa,20240421-1523-7266,0
7,LR,3,35,lightning,usa,20240421-1523-7266,0
7,MO,4,53,lightning,usa,20240421-1523-7266,0
7,MB,5,17,lightning,usa,20240421-1523-7266,1
7,SO,6,45,lightning,usa,20240421-1523-7266,0
7,SY,7,100,lightning,usa,20240421-1523-7266,0.6
7,MY,8,76,lightning,usa,20240421-1523-7266,0
7,MH,9,9,lightning,usa,20240421-1523-7266,0
7,DP,10,8,lightning,usa,20240421-1523-7266,0
7,SB,11,71,lightning,usa,20240421-1523-7266,0
7,DG,12,4,lightning,usa,20240421-1523-7266,0.1
7,BK,13,1,lightning,usa,20240421-1523-7266,0
7,LH,14,54,lightning,usa,20240421-1523-7266,0
7,LC,15,62,lightning,usa,20240421-1523-7266,0.6
7,SC,16,63,lightning,usa,20240421-1523-7266,0
7,A1,17,70,lightning,usa,20240421-1523-7266,0
7,SR,18,26,lightning,usa,20240421-1523-7266,0
7,LB,19,53,lightning,usa,20240421-1523-7266,0
7,SP,20,28,lightning,usa,20240421-1523-7266,1
7,LG,21,24,lightning,usa,20240421-1523-7266,0
7,DC,22,20,lightning,usa,20240421-1523-7266,0
7,DH,23,21,lightning,usa,20240421-1523-7266,0
7,A2,24,17,lightning,usa,20240421-1523-7266,0.4
7,SH,25,100,lightning,usa,20240421-1523-7266,0
7,LO,26,83,lightning,usa,20240421-1523-7266,0.8
7,DY,27,17,lightning,usa,20240421-1523-7266,0.6
7,LP,28,21,lightning,usa,20240421-1523-7266,0
7,SG,29,23,lightning,usa,20240421-1523-7266,0.8
7,DR,30,24,lightning,usa,20240421-1523-7266,0
7,LY,31,80,lightning,usa,20240421-1523-7266,0
7,MP,32,22,lightning,usa,20240421-1523-7266,0.4
7,MC,33,24,lightning,usa,20240421-1523-7266,0
7,MR,34,29,lightning,usa,20240421-1523-7266,0
7,MG,35,30,lightning,usa,20240421-1523-7266,0.7
7,DB,36,53,lightning,usa,20240421-1523-7266,0
7,WH,37,100,lightning,usa,20240421-1523-7266,0
8,LB,1,8,death,usa,20240421-1523-7266,0.4
8,SP,2,0,death,usa,20240421-1523-7266,0
8,SR,3,0,death,usa,20240421-1523-7266,0
8,DY,4,0,death,usa,20240421-1523-7266,0.6
8,A2,5,91,death,usa,20240421-1523-7266,0
8,DR,6,100,death,usa,20240421-1523-7266,0
8,MB,7,0,death,usa,20240421-1523-7266,0
8,DG,8,27,death,usa,20240421-1523-7266,0.9
8,SC,9,4,death,usa,20240421-1523-7266,1
8,MP,10,16,death,usa,20240421-1523-7266,0
8,DP,11,5,death,usa,20240421-1523-7266,0
8,LY,12,6,death,usa,20240421-1523-7266,1
8,MC,13,5,death,usa,20240421-1523-7266,0
8,BK,14,96,death,usa,20240421-1523-7266,0
8,A3,15,98,death,usa,20240421-1523-7266,0
8,LP,16,6,death,usa,20240421-1523-7266,1
8,DC,17,7,death,usa,20240421-1523-7266,0.8
8,MY,18,7,death,usa,20240421-1523-7266,0
8,SY,19,6,death,usa,20240421-1523-7266,0
8,DO,20,5,death,usa,20240421-1523-7266,0
8,MO,21,15,death,usa,20240421-1523-7266,0
8,MR,22,9,death,usa,20240421-1523-7266,0.6
8,LC,23,11,death,usa,20240421-1523-7266,0
8,MG,24,11,death,usa,20240421-1523-7266,0.8
8,LR,25,9,death,usa,20240421-1523-7266,0
8,SB,26,14,death,usa,20240421-1523-7266,1
8,WH,27,99,death,usa,20240421-1523-7266,0
8,SH,28,1,death,usa,20240421-1523-7266,0
8,A1,29,83,death,usa,20240421-1523-7266,0.6
8,MH,30,5,death,usa,20240421-1523-7266,0
8,LH,31,21,death,usa,20240421-1523-7266,0
8,LO,32,21,death,usa,20240421-1523-7266,0
8,DB,33,26,death,usa,20240421-1523-7266,0.3
8,SG,34,10,death,usa,20240421-1523-7266,0
8,LG,35,10,death,usa,20240421-1523-7266,0.8
8,SO,36,11,death,usa,20240421-1523-7266,0.6
8,DH,37,17,death,usa,20240421-1523-7266,0.6
9,LG,1,55,peach,usa,20240421-1523-7266,0
9,DO,2,72,peach,usa,20240421-1523-7266,0
9,SB,3,31,peach,usa,20240421-1523-7266,0.6
9,DG,4,77,peach,usa,20240421-1523-7266,1
9,MC,5,20,peach,usa,20240421-1523-7266,0
9,LR,6,100,peach,usa,20240421-1523-7266,0
9,A1,7,5,peach,usa,20240421-1523-7266,0
9,A2,8,53,peach,usa,20240421-1523-7266,1
9,LH,9,13,peach,usa,20240421-1523-7266,0.6
9,DP,10,0,peach,usa,20240421-1523-7266,0
9,MH,11,53,peach,usa,20240421-1523-7266,0
9,A3,12,22,peach,usa,20240421-1523-7266,0.6
9,WH,13,28,peach,usa,20240421-1523-7266,0.7
9,SP,14,26,peach,usa,20240421-1523-7266,0
9,MR,15,72,peach,usa,20240421-1523-7266,1
9,BK,16,27,peach,usa,20240421-1523-7266,0
9,SO,17,86,peach,usa,20240421-1523-7266,1
9,DH,18,54,peach,usa,20240421-1523-7266,0
9,MO,19,93,peach,usa,20240421-1523-7266,0.6
9,MP,20,18,peach,usa,20240421-1523-7266,1
9,SY,21,88,peach,usa,20240421-1523-7266,0
9,MB,22,13,peach,usa,20240421-1523-7266,1
9,LY,23,80,peach,usa,20240421-1523-7266,0.6
9,DR,24,54,peach,usa,20240421-1523-7266,0
9,LC,25,14,peach,usa,20240421-1523-7266,0.6
9,DC,26,28,peach,usa,20240421-1523-7266,0
9,SG,27,51,peach,usa,20240421-1523-7266,1
9,LB,28,18,peach,usa,20240421-1523-7266,0
9,SH,29,17,peach,usa,20240421-1523-7266,0
9,DY,30,34,peach,usa,20240421-1523-7266,0
9,SC,31,29,peach,usa,20240421-1523-7266,1
9,LO,32,99,peach,usa,20240421-1523-7266,1
9,MG,33,55,peach,usa,20240421-1523-7266,1
9,MY,34,88,peach,usa,20240421-1523-7266,0
9,LP,35,31,peach,usa,20240421-1523-7266,0.7
9,DB,36,24,peach,usa,20240421-1523-7266,0
9,SR,37,53,peach,usa,20240421-1523-7266,1
10,MB,1,53,safety,usa,20240421-1523-7266,0.8
10,DC,2,56,safety,usa,20240421-1523-7266,0
10,LY,3,32,safety,usa,20240421-1523-7266,0
10,LH,4,34,safety,usa,20240421-1523-7266,0
10,SG,5,57,safety,usa,20240421-1523-7266,0
10,SO,6,16,safety,usa,20240421-1523-7266,0
10,DR,7,15,safety,usa,20240421-1523-7266,0
10,A3,8,9,safety,usa,20240421-1523-7266,0
10,DH,9,27,safety,usa,20240421-1523-7266,0.7
10,WH,10,98,safety,usa,20240421-1523-7266,0
10,LP,11,55,safety,usa,20240421-1523-7266,0.6
10,DY,12,20,safety,usa,20240421-1523-7266,0
10,MR,13,34,safety,usa,20240421-1523-7266,0
10,A1,14,27,safety,usa,20240421-1523-7266,0
10,MY,15,14,safety,usa,20240421-1523-7266,0.6
10,MP,16,32,safety,usa,20240421-1523-7266,0.6
10,SY,17,17,safety,usa,20240421-1523-7266,0
10,A2,18,17,safety,usa,20240421-1523-7266,0
10,MC,19,66,safety,usa,20240421-1523-7266,0.4
10,DB,20,81,safety,usa,20240421-1523-7266,0
10,LG,21,74,safety,usa,20240421-1523-7266,1
10,BK,22,19,safety,usa,20240421-1523-7266,0
10,MO,23,24,safety,usa,20240421-1523-7266,1
10,SH,24,12,safety,usa,20240421-1523-7266,0
10,LR,25,77,safety,usa,20240421-1523-7266,0.6
10,MG,26,75,safety,usa,20240421-1523-7266,0
10,SP,27,64,safety,usa,20240421-1523-7266,1
10,DP,28,54,safety,usa,20240421-1523-7266,0.6
10,MH,29,35,safety,usa,20240421-1523-7266,0
10,LC,30,62,safety,usa,20240421-1523-7266,0
10,LB,31,61,safety,usa,20240421-1523-7266,0
10,SB,32,78,safety,usa,20240421-1523-7266,0
10,SC,33,72,safety,usa,20240421-1523-7266,0
10,DO,34,48,safety,usa,20240421-1523-7266,1
10,LO,35,39,safety,usa,20240421-1523-7266,0
10,DG,36,77,safety,usa,20240421-1523-7266,1
10,SR,37,41,safety,usa,20240421-1523-7266,0
11,A3,1,33,banana,usa,20240421-1523-7266,0
11,LR,2,31,banana,usa,20240421-1523-7266,0
11,WH,3,55,banana,usa,20240421-1523-7266,0
11,MR,4,24,banana,usa,20240421-1523-7266,0
11,DY,5,52,banana,usa,20240421-1523-7266,0
11,DR,6,40,banana,usa,20240421-1523-7266,0
11,DG,7,55,banana,usa,20240421-1523-7266,0
11,DP,8,30,banana,usa,20240421-1523-7266,0
11,BK,9,28,banana,usa,20240421-1523-7266,0
11,LH,10,56,banana,usa,20240421-1523-7266,0
11,DH,11,52,banana,usa,20240421-1523-7266,0
11,SB,12,20,banana,usa,20240421-1523-7266,0
11,DO,13,32,banana,usa,20240421-1523-7266,0
11,LC,14,36,banana,usa,20240421-1523-7266,0
11,MG,15,51,banana,usa,20240421-1523-7266,0
11,DC,16,36,banana,usa,20240421-1523-7266,0
11,LP,17,40,banana,usa,20240421-1523-7266,0.6
11,SR,18,27,banana,usa,20240421-1523-7266,0
11,MC,19,21,banana,usa,20240421-1523-7266,0
11,A2,20,33,banana,usa,20240421-1523-7266,0.8
11,MO,21,75,banana,usa,20240421-1523-7266,0
11,LB,22,19,banana,usa,20240421-1523-7266,1
11,SC,23,31,banana,usa,20240421-1523-7266,0
11,MH,24,52,banana,usa,20240421-1523-7266,0
11,MB,25,25,banana,usa,20240421-1523-7266,0
11,SG,26,26,banana,usa,20240421-1523-7266,0
11,MY,27,78,banana,usa,20240421-1523-7266,1
11,SO,28,78,banana,usa,20240421-1523-7266,0
11,LY,29,90,banana,usa,20240421-1523-7266,0.6
11,SY,30,82,banana,usa,20240421-1523-7266,0
11,LO,31,79,banana,usa,20240421-1523-7266,0
11,SP,32,12,banana,usa,20240421-1523-7266,0
11,LG,33,18,banana,usa,20240421-1523-7266,0
11,DB,34,17,banana,usa,20240421-1523-7266,0.6
11,SH,35,56,banana,usa,20240421-1523-7266,0.4
11,A1,36,19,banana,usa,20240421-1523-7266,0.6
11,MP,37,12,banana,usa,20240421-1523-7266,1
