concept1,concept2,mgL_usH1,mgL_usH2,mgH_usH1,mgH_usH2,mgL_usL1,mgL_usL2,mgH_usL1,mgH_usL2
peach,death,MO,SR,A1,LO,DO,MB,SP,DG
peach,death,MO,SR,A1,LO,MG,LG,SP,DG
peach,death,MO,SR,A1,LO,LG,SH,SP,DG
peach,death,MO,SR,A1,LO,MC,SC,SP,DG
peach,death,MO,SR,A1,LO,SR,LC,SP,DG
peach,death,MO,SR,A1,MC,WH,A3,SP,DG
peach,death,MO,SR,A1,MC,MY,SO,SP,DG
peach,death,MO,SR,A1,MC,MY,MR,SP,DG
peach,death,MO,SR,A1,MC,DH,LB,SP,DG
peach,death,MO,SR,A1,MC,DH,SR,SP,DG
peach,death,MO,SR,A1,MC,DH,LC,SP,DG
peach,death,MO,SR,A1,MC,MO,LO,SP,DG
peach,death,MO,SR,A1,MC,DC,DY,SP,DG
peach,death,MO,SR,A1,MC,DC,LB,SP,DG
peach,death,MO,SR,A1,MC,DC,DO,SP,DG
peach,death,MO,SR,A1,MC,DY,LB,SP,DG
peach,death,MO,SR,A1,MC,DY,DO,SP,DG
peach,death,MO,SR,A1,MC,DY,MC,SP,DG
peach,death,MO,SR,A1,MC,DY,MB,SP,DG
peach,death,MO,SR,A1,MC,SB,LB,SP,DG
peach,death,MO,SR,A1,MC,SB,DO,SP,DG
peach,death,MO,SR,A1,MC,SB,MC,SP,DG
peach,death,MO,SR,A1,MC,SB,SC,SP,DG
peach,death,MO,SR,A1,MC,SB,LC,SP,DG
peach,death,MO,SR,A1,MC,MH,SC,SP,DG
peach,death,MO,SR,A1,MC,LB,DO,SP,DG
peach,death,MO,SR,A1,MC,LB,MC,SP,DG
peach,death,MO,SR,A1,MC,LB,SR,SP,DG
peach,death,MO,SR,A1,MC,LB,LC,SP,DG
peach,death,MO,SR,A1,MC,DO,MC,SP,DG
peach,death,MO,SR,A1,MC,DO,SC,SP,DG
peach,death,MO,SR,A1,MC,DO,MB,SP,DG
peach,death,MO,SR,A1,MC,MG,LG,SP,DG
peach,death,MO,SR,A1,MC,LG,SH,SP,DG
peach,death,MO,SR,A1,MC,MC,SC,SP,DG
peach,death,MO,SR,A1,MC,SR,LC,SP,DG
peach,death,MO,SR,A1,SC,WH,A3,SP,DG
peach,death,MO,SR,A1,SC,MY,SO,SP,DG
peach,death,MO,SR,A1,SC,MY,MR,SP,DG
peach,death,MO,SR,A1,SC,DH,LB,SP,DG
peach,death,MO,SR,A1,SC,DH,SR,SP,DG
peach,death,MO,SR,A1,SC,DH,LC,SP,DG
peach,death,MO,SR,A1,SC,MO,LO,SP,DG
peach,death,MO,SR,A1,SC,DC,DY,SP,DG
peach,death,MO,SR,A1,SC,DC,LB,SP,DG
peach,death,MO,SR,A1,SC,DC,DO,SP,DG
peach,death,MO,SR,A1,SC,DY,LB,SP,DG
peach,death,MO,SR,A1,SC,DY,DO,SP,DG
peach,death,MO,SR,A1,SC,DY,MC,SP,DG
peach,death,MO,SR,A1,SC,DY,MB,SP,DG
peach,death,MO,SR,A1,SC,SB,LB,SP,DG
peach,death,MO,SR,A1,SC,SB,DO,SP,DG
peach,death,MO,SR,A1,SC,SB,MC,SP,DG
peach,death,MO,SR,A1,SC,SB,SC,SP,DG
peach,death,MO,SR,A1,SC,SB,LC,SP,DG
peach,death,MO,SR,A1,SC,MH,SC,SP,DG
peach,death,MO,SR,A1,SC,LB,DO,SP,DG
peach,death,MO,SR,A1,SC,LB,MC,SP,DG
peach,death,MO,SR,A1,SC,LB,SR,SP,DG
peach,death,MO,SR,A1,SC,LB,LC,SP,DG
peach,death,MO,SR,A1,SC,DO,MC,SP,DG
peach,death,MO,SR,A1,SC,DO,SC,SP,DG
peach,death,MO,SR,A1,SC,DO,MB,SP,DG
peach,death,MO,SR,A1,SC,MG,LG,SP,DG
peach,death,MO,SR,A1,SC,LG,SH,SP,DG
peach,death,MO,SR,A1,SC,MC,SC,SP,DG
peach,death,MO,SR,A1,SC,SR,LC,SP,DG
peach,death,MO,SR,A1,SR,WH,A3,SP,DG
peach,death,MO,SR,A1,SR,MY,SO,SP,DG
peach,death,MO,SR,A1,SR,MY,MR,SP,DG
peach,death,MO,SR,A1,SR,DH,LB,SP,DG
peach,death,MO,SR,A1,SR,DH,SR,SP,DG
peach,death,MO,SR,A1,SR,DH,LC,SP,DG
peach,death,MO,SR,A1,SR,MO,LO,SP,DG
peach,death,MO,SR,A1,SR,DC,DY,SP,DG
peach,death,MO,SR,A1,SR,DC,LB,SP,DG
peach,death,MO,SR,A1,SR,DC,DO,SP,DG
peach,death,MO,SR,A1,SR,DY,LB,SP,DG
peach,death,MO,SR,A1,SR,DY,DO,SP,DG
peach,death,MO,SR,A1,SR,DY,MC,SP,DG
peach,death,MO,SR,A1,SR,DY,MB,SP,DG
peach,death,MO,SR,A1,SR,SB,LB,SP,DG
peach,death,MO,SR,A1,SR,SB,DO,SP,DG
peach,death,MO,SR,A1,SR,SB,MC,SP,DG
peach,death,MO,SR,A1,SR,SB,SC,SP,DG
peach,death,MO,SR,A1,SR,SB,LC,SP,DG
peach,death,MO,SR,A1,SR,MH,SC,SP,DG
peach,death,MO,SR,A1,SR,LB,DO,SP,DG
peach,death,MO,SR,A1,SR,LB,MC,SP,DG
peach,death,MO,SR,A1,SR,LB,SR,SP,DG
peach,death,MO,SR,A1,SR,LB,LC,SP,DG
peach,death,MO,SR,A1,SR,DO,MC,SP,DG
peach,death,MO,SR,A1,SR,DO,SC,SP,DG
peach,death,MO,SR,A1,SR,DO,MB,SP,DG
peach,death,MO,SR,A1,SR,MG,LG,SP,DG
peach,death,MO,SR,A1,SR,LG,SH,SP,DG
peach,death,MO,SR,A1,SR,MC,SC,SP,DG
peach,death,MO,SR,A1,SR,SR,LC,SP,DG
peach,death,MO,SR,A1,SH,WH,A3,SP,DG
peach,death,MO,SR,A1,SH,MY,SO,SP,DG
peach,death,MO,SR,A1,SH,MY,MR,SP,DG
peach,death,MO,SR,A1,SH,DH,LB,SP,DG
peach,death,MO,SR,A1,SH,DH,SR,SP,DG
peach,death,MO,SR,A1,SH,DH,LC,SP,DG
peach,death,MO,SR,A1,SH,MO,LO,SP,DG
peach,death,MO,SR,A1,SH,DC,DY,SP,DG
peach,death,MO,SR,A1,SH,DC,LB,SP,DG
peach,death,MO,SR,A1,SH,DC,DO,SP,DG
peach,death,MO,SR,A1,SH,DY,LB,SP,DG
peach,death,MO,SR,A1,SH,DY,DO,SP,DG
peach,death,MO,SR,A1,SH,DY,MC,SP,DG
peach,death,MO,SR,A1,SH,DY,MB,SP,DG
peach,death,MO,SR,A1,SH,SB,LB,SP,DG
peach,death,MO,SR,A1,SH,SB,DO,SP,DG
peach,death,MO,SR,A1,SH,SB,MC,SP,DG
peach,death,MO,SR,A1,SH,SB,SC,SP,DG
peach,death,MO,SR,A1,SH,SB,LC,SP,DG
peach,death,MO,SR,A1,SH,MH,SC,SP,DG
peach,death,MO,SR,A1,SH,LB,DO,SP,DG
peach,death,MO,SR,A1,SH,LB,MC,SP,DG
peach,death,MO,SR,A1,SH,LB,SR,SP,DG
peach,death,MO,SR,A1,SH,LB,LC,SP,DG
peach,death,MO,SR,A1,SH,DO,MC,SP,DG
peach,death,MO,SR,A1,SH,DO,SC,SP,DG
peach,death,MO,SR,A1,SH,DO,MB,SP,DG
peach,death,MO,SR,A1,SH,MG,LG,SP,DG
peach,death,MO,SR,A1,SH,LG,SH,SP,DG
peach,death,MO,SR,A1,SH,MC,SC,SP,DG
peach,death,MO,SR,A1,SH,SR,LC,SP,DG
peach,death,MO,SR,A1,LC,WH,A3,SP,DG
peach,death,MO,SR,A1,LC,MY,SO,SP,DG
peach,death,MO,SR,A1,LC,MY,MR,SP,DG
peach,death,MO,SR,A1,LC,DH,LB,SP,DG
peach,death,MO,SR,A1,LC,DH,SR,SP,DG
peach,death,MO,SR,A1,LC,DH,LC,SP,DG
peach,death,MO,SR,A1,LC,MO,LO,SP,DG
peach,death,MO,SR,A1,LC,DC,DY,SP,DG
peach,death,MO,SR,A1,LC,DC,LB,SP,DG
peach,death,MO,SR,A1,LC,DC,DO,SP,DG
peach,death,MO,SR,A1,LC,DY,LB,SP,DG
peach,death,MO,SR,A1,LC,DY,DO,SP,DG
peach,death,MO,SR,A1,LC,DY,MC,SP,DG
peach,death,MO,SR,A1,LC,DY,MB,SP,DG
peach,death,MO,SR,A1,LC,SB,LB,SP,DG
peach,death,MO,SR,A1,LC,SB,DO,SP,DG
peach,death,MO,SR,A1,LC,SB,MC,SP,DG
peach,death,MO,SR,A1,LC,SB,SC,SP,DG
peach,death,MO,SR,A1,LC,SB,LC,SP,DG
peach,death,MO,SR,A1,LC,MH,SC,SP,DG
peach,death,MO,SR,A1,LC,LB,DO,SP,DG
peach,death,MO,SR,A1,LC,LB,MC,SP,DG
peach,death,MO,SR,A1,LC,LB,SR,SP,DG
peach,death,MO,SR,A1,LC,LB,LC,SP,DG
peach,death,MO,SR,A1,LC,DO,MC,SP,DG
peach,death,MO,SR,A1,LC,DO,SC,SP,DG
peach,death,MO,SR,A1,LC,DO,MB,SP,DG
peach,death,MO,SR,A1,LC,MG,LG,SP,DG
peach,death,MO,SR,A1,LC,LG,SH,SP,DG
peach,death,MO,SR,A1,LC,MC,SC,SP,DG
peach,death,MO,SR,A1,LC,SR,LC,SP,DG
peach,death,MO,SR,A1,MB,WH,A3,SP,DG
peach,death,MO,SR,A1,MB,MY,SO,SP,DG
peach,death,MO,SR,A1,MB,MY,MR,SP,DG
peach,death,MO,SR,A1,MB,DH,LB,SP,DG
peach,death,MO,SR,A1,MB,DH,SR,SP,DG
peach,death,MO,SR,A1,MB,DH,LC,SP,DG
peach,death,MO,SR,A1,MB,MO,LO,SP,DG
peach,death,MO,SR,A1,MB,DC,DY,SP,DG
peach,death,MO,SR,A1,MB,DC,LB,SP,DG
peach,death,MO,SR,A1,MB,DC,DO,SP,DG
peach,death,MO,SR,A1,MB,DY,LB,SP,DG
peach,death,MO,SR,A1,MB,DY,DO,SP,DG
peach,death,MO,SR,A1,MB,DY,MC,SP,DG
peach,death,MO,SR,A1,MB,DY,MB,SP,DG
peach,death,MO,SR,A1,MB,SB,LB,SP,DG
peach,death,MO,SR,A1,MB,SB,DO,SP,DG
peach,death,MO,SR,A1,MB,SB,MC,SP,DG
peach,death,MO,SR,A1,MB,SB,SC,SP,DG
peach,death,MO,SR,A1,MB,SB,LC,SP,DG
peach,death,MO,SR,A1,MB,MH,SC,SP,DG
peach,death,MO,SR,A1,MB,LB,DO,SP,DG
peach,death,MO,SR,A1,MB,LB,MC,SP,DG
peach,death,MO,SR,A1,MB,LB,SR,SP,DG
peach,death,MO,SR,A1,MB,LB,LC,SP,DG
peach,death,MO,SR,A1,MB,DO,MC,SP,DG
peach,death,MO,SR,A1,MB,DO,SC,SP,DG
peach,death,MO,SR,A1,MB,DO,MB,SP,DG
peach,death,MO,SR,A1,MB,MG,LG,SP,DG
peach,death,MO,SR,A1,MB,LG,SH,SP,DG
peach,death,MO,SR,A1,MB,MC,SC,SP,DG
peach,death,MO,SR,A1,MB,SR,LC,SP,DG
peach,death,MO,SR,A1,LH,WH,A3,SP,DG
peach,death,MO,SR,A1,LH,MY,SO,SP,DG
peach,death,MO,SR,A1,LH,MY,MR,SP,DG
peach,death,MO,SR,A1,LH,DH,LB,SP,DG
peach,death,MO,SR,A1,LH,DH,SR,SP,DG
peach,death,MO,SR,A1,LH,DH,LC,SP,DG
peach,death,MO,SR,A1,LH,MO,LO,SP,DG
peach,death,MO,SR,A1,LH,DC,DY,SP,DG
peach,death,MO,SR,A1,LH,DC,LB,SP,DG
peach,death,MO,SR,A1,LH,DC,DO,SP,DG
peach,death,MO,SR,A1,LH,DY,LB,SP,DG
peach,death,MO,SR,A1,LH,DY,DO,SP,DG
peach,death,MO,SR,A1,LH,DY,MC,SP,DG
peach,death,MO,SR,A1,LH,DY,MB,SP,DG
peach,death,MO,SR,A1,LH,SB,LB,SP,DG
peach,death,MO,SR,A1,LH,SB,DO,SP,DG
peach,death,MO,SR,A1,LH,SB,MC,SP,DG
peach,death,MO,SR,A1,LH,SB,SC,SP,DG
peach,death,MO,SR,A1,LH,SB,LC,SP,DG
peach,death,MO,SR,A1,LH,MH,SC,SP,DG
peach,death,MO,SR,A1,LH,LB,DO,SP,DG
peach,death,MO,SR,A1,LH,LB,MC,SP,DG
peach,death,MO,SR,A1,LH,LB,SR,SP,DG
peach,death,MO,SR,A1,LH,LB,LC,SP,DG
peach,death,MO,SR,A1,LH,DO,MC,SP,DG
peach,death,MO,SR,A1,LH,DO,SC,SP,DG
peach,death,MO,SR,A1,LH,DO,MB,SP,DG
peach,death,MO,SR,A1,LH,MG,LG,SP,DG
peach,death,MO,SR,A1,LH,LG,SH,SP,DG
peach,death,MO,SR,A1,LH,MC,SC,SP,DG
peach,death,MO,SR,A1,LH,SR,LC,SP,DG
peach,death,MO,SR,A1,DB,WH,A3,SP,DG
peach,death,MO,SR,A1,DB,MY,SO,SP,DG
peach,death,MO,SR,A1,DB,MY,MR,SP,DG
peach,death,MO,SR,A1,DB,DH,LB,SP,DG
peach,death,MO,SR,A1,DB,DH,SR,SP,DG
peach,death,MO,SR,A1,DB,DH,LC,SP,DG
peach,death,MO,SR,A1,DB,MO,LO,SP,DG
peach,death,MO,SR,A1,DB,DC,DY,SP,DG
peach,death,MO,SR,A1,DB,DC,LB,SP,DG
peach,death,MO,SR,A1,DB,DC,DO,SP,DG
peach,death,MO,SR,A1,DB,DY,LB,SP,DG
peach,death,MO,SR,A1,DB,DY,DO,SP,DG
peach,death,MO,SR,A1,DB,DY,MC,SP,DG
peach,death,MO,SR,A1,DB,DY,MB,SP,DG
peach,death,MO,SR,A1,DB,SB,LB,SP,DG
peach,death,MO,SR,A1,DB,SB,DO,SP,DG
peach,death,MO,SR,A1,DB,SB,MC,SP,DG
peach,death,MO,SR,A1,DB,SB,SC,SP,DG
peach,death,MO,SR,A1,DB,SB,LC,SP,DG
peach,death,MO,SR,A1,DB,MH,SC,SP,DG
peach,death,MO,SR,A1,DB,LB,DO,SP,DG
peach,death,MO,SR,A1,DB,LB,MC,SP,DG
peach,death,MO,SR,A1,DB,LB,SR,SP,DG
peach,death,MO,SR,A1,DB,LB,LC,SP,DG
peach,death,MO,SR,A1,DB,DO,MC,SP,DG
peach,death,MO,SR,A1,DB,DO,SC,SP,DG
peach,death,MO,SR,A1,DB,DO,MB,SP,DG
peach,death,MO,SR,A1,DB,MG,LG,SP,DG
peach,death,MO,SR,A1,DB,LG,SH,SP,DG
peach,death,MO,SR,A1,DB,MC,SC,SP,DG
peach,death,MO,SR,A1,DB,SR,LC,SP,DG
peach,death,MO,SR,LB,BK,WH,A3,SP,DG
peach,death,MO,SR,LB,BK,MY,SO,SP,DG
peach,death,MO,SR,LB,BK,MY,MR,SP,DG
peach,death,MO,SR,LB,BK,DH,LB,SP,DG
peach,death,MO,SR,LB,BK,DH,SR,SP,DG
peach,death,MO,SR,LB,BK,DH,LC,SP,DG
peach,death,MO,SR,LB,BK,MO,LO,SP,DG
peach,death,MO,SR,LB,BK,DC,DY,SP,DG
peach,death,MO,SR,LB,BK,DC,LB,SP,DG
peach,death,MO,SR,LB,BK,DC,DO,SP,DG
peach,death,MO,SR,LB,BK,DY,LB,SP,DG
peach,death,MO,SR,LB,BK,DY,DO,SP,DG
peach,death,MO,SR,LB,BK,DY,MC,SP,DG
peach,death,MO,SR,LB,BK,DY,MB,SP,DG
peach,death,MO,SR,LB,BK,SB,LB,SP,DG
peach,death,MO,SR,LB,BK,SB,DO,SP,DG
peach,death,MO,SR,LB,BK,SB,MC,SP,DG
peach,death,MO,SR,LB,BK,SB,SC,SP,DG
peach,death,MO,SR,LB,BK,SB,LC,SP,DG
peach,death,MO,SR,LB,BK,MH,SC,SP,DG
peach,death,MO,SR,LB,BK,LB,DO,SP,DG
peach,death,MO,SR,LB,BK,LB,MC,SP,DG
peach,death,MO,SR,LB,BK,LB,SR,SP,DG
peach,death,MO,SR,LB,BK,LB,LC,SP,DG
peach,death,MO,SR,LB,BK,DO,MC,SP,DG
peach,death,MO,SR,LB,BK,DO,SC,SP,DG
peach,death,MO,SR,LB,BK,DO,MB,SP,DG
peach,death,MO,SR,LB,BK,MG,LG,SP,DG
peach,death,MO,SR,LB,BK,LG,SH,SP,DG
peach,death,MO,SR,LB,BK,MC,SC,SP,DG
peach,death,MO,SR,LB,BK,SR,LC,SP,DG
peach,death,MO,SR,DO,BK,WH,A3,SP,DG
peach,death,MO,SR,DO,BK,MY,SO,SP,DG
peach,death,MO,SR,DO,BK,MY,MR,SP,DG
peach,death,MO,SR,DO,BK,DH,LB,SP,DG
peach,death,MO,SR,DO,BK,DH,SR,SP,DG
peach,death,MO,SR,DO,BK,DH,LC,SP,DG
peach,death,MO,SR,DO,BK,MO,LO,SP,DG
peach,death,MO,SR,DO,BK,DC,DY,SP,DG
peach,death,MO,SR,DO,BK,DC,LB,SP,DG
peach,death,MO,SR,DO,BK,DC,DO,SP,DG
peach,death,MO,SR,DO,BK,DY,LB,SP,DG
peach,death,MO,SR,DO,BK,DY,DO,SP,DG
peach,death,MO,SR,DO,BK,DY,MC,SP,DG
peach,death,MO,SR,DO,BK,DY,MB,SP,DG
peach,death,MO,SR,DO,BK,SB,LB,SP,DG
peach,death,MO,SR,DO,BK,SB,DO,SP,DG
peach,death,MO,SR,DO,BK,SB,MC,SP,DG
peach,death,MO,SR,DO,BK,SB,SC,SP,DG
peach,death,MO,SR,DO,BK,SB,LC,SP,DG
peach,death,MO,SR,DO,BK,MH,SC,SP,DG
peach,death,MO,SR,DO,BK,LB,DO,SP,DG
peach,death,MO,SR,DO,BK,LB,MC,SP,DG
peach,death,MO,SR,DO,BK,LB,SR,SP,DG
peach,death,MO,SR,DO,BK,LB,LC,SP,DG
peach,death,MO,SR,DO,BK,DO,MC,SP,DG
peach,death,MO,SR,DO,BK,DO,SC,SP,DG
peach,death,MO,SR,DO,BK,DO,MB,SP,DG
peach,death,MO,SR,DO,BK,MG,LG,SP,DG
peach,death,MO,SR,DO,BK,LG,SH,SP,DG
peach,death,MO,SR,DO,BK,MC,SC,SP,DG
peach,death,MO,SR,DO,BK,SR,LC,SP,DG
peach,death,MO,SR,LR,BK,WH,A3,SP,DG
peach,death,MO,SR,LR,BK,MY,SO,SP,DG
peach,death,MO,SR,LR,BK,MY,MR,SP,DG
peach,death,MO,SR,LR,BK,DH,LB,SP,DG
peach,death,MO,SR,LR,BK,DH,SR,SP,DG
peach,death,MO,SR,LR,BK,DH,LC,SP,DG
peach,death,MO,SR,LR,BK,MO,LO,SP,DG
peach,death,MO,SR,LR,BK,DC,DY,SP,DG
peach,death,MO,SR,LR,BK,DC,LB,SP,DG
peach,death,MO,SR,LR,BK,DC,DO,SP,DG
peach,death,MO,SR,LR,BK,DY,LB,SP,DG
peach,death,MO,SR,LR,BK,DY,DO,SP,DG
peach,death,MO,SR,LR,BK,DY,MC,SP,DG
peach,death,MO,SR,LR,BK,DY,MB,SP,DG
peach,death,MO,SR,LR,BK,SB,LB,SP,DG
peach,death,MO,SR,LR,BK,SB,DO,SP,DG
peach,death,MO,SR,LR,BK,SB,MC,SP,DG
peach,death,MO,SR,LR,BK,SB,SC,SP,DG
peach,death,MO,SR,LR,BK,SB,LC,SP,DG
peach,death,MO,SR,LR,BK,MH,SC,SP,DG
peach,death,MO,SR,LR,BK,LB,DO,SP,DG
peach,death,MO,SR,LR,BK,LB,MC,SP,DG
peach,death,MO,SR,LR,BK,LB,SR,SP,DG
peach,death,MO,SR,LR,BK,LB,LC,SP,DG
peach,death,MO,SR,LR,BK,DO,MC,SP,DG
peach,death,MO,SR,LR,BK,DO,SC,SP,DG
peach,death,MO,SR,LR,BK,DO,MB,SP,DG
peach,death,MO,SR,LR,BK,MG,LG,SP,DG
peach,death,MO,SR,LR,BK,LG,SH,SP,DG
peach,death,MO,SR,LR,BK,MC,SC,SP,DG
peach,death,MO,SR,LR,BK,SR,LC,SP,DG
peach,death,MO,SR,LR,A2,WH,A3,SP,DG
peach,death,MO,SR,LR,A2,MY,SO,SP,DG
peach,death,MO,SR,LR,A2,MY,MR,SP,DG
peach,death,MO,SR,LR,A2,DH,LB,SP,DG
peach,death,MO,SR,LR,A2,DH,SR,SP,DG
peach,death,MO,SR,LR,A2,DH,LC,SP,DG
peach,death,MO,SR,LR,A2,MO,LO,SP,DG
peach,death,MO,SR,LR,A2,DC,DY,SP,DG
peach,death,MO,SR,LR,A2,DC,LB,SP,DG
peach,death,MO,SR,LR,A2,DC,DO,SP,DG
peach,death,MO,SR,LR,A2,DY,LB,SP,DG
peach,death,MO,SR,LR,A2,DY,DO,SP,DG
peach,death,MO,SR,LR,A2,DY,MC,SP,DG
peach,death,MO,SR,LR,A2,DY,MB,SP,DG
peach,death,MO,SR,LR,A2,SB,LB,SP,DG
peach,death,MO,SR,LR,A2,SB,DO,SP,DG
peach,death,MO,SR,LR,A2,SB,MC,SP,DG
peach,death,MO,SR,LR,A2,SB,SC,SP,DG
peach,death,MO,SR,LR,A2,SB,LC,SP,DG
peach,death,MO,SR,LR,A2,MH,SC,SP,DG
peach,death,MO,SR,LR,A2,LB,DO,SP,DG
peach,death,MO,SR,LR,A2,LB,MC,SP,DG
peach,death,MO,SR,LR,A2,LB,SR,SP,DG
peach,death,MO,SR,LR,A2,LB,LC,SP,DG
peach,death,MO,SR,LR,A2,DO,MC,SP,DG
peach,death,MO,SR,LR,A2,DO,SC,SP,DG
peach,death,MO,SR,LR,A2,DO,MB,SP,DG
peach,death,MO,SR,LR,A2,MG,LG,SP,DG
peach,death,MO,SR,LR,A2,LG,SH,SP,DG
peach,death,MO,SR,LR,A2,MC,SC,SP,DG
peach,death,MO,SR,LR,A2,SR,LC,SP,DG
peach,death,MO,SR,MG,BK,WH,A3,SP,DG
peach,death,MO,SR,MG,BK,MY,SO,SP,DG
peach,death,MO,SR,MG,BK,MY,MR,SP,DG
peach,death,MO,SR,MG,BK,DH,LB,SP,DG
peach,death,MO,SR,MG,BK,DH,SR,SP,DG
peach,death,MO,SR,MG,BK,DH,LC,SP,DG
peach,death,MO,SR,MG,BK,MO,LO,SP,DG
peach,death,MO,SR,MG,BK,DC,DY,SP,DG
peach,death,MO,SR,MG,BK,DC,LB,SP,DG
peach,death,MO,SR,MG,BK,DC,DO,SP,DG
peach,death,MO,SR,MG,BK,DY,LB,SP,DG
peach,death,MO,SR,MG,BK,DY,DO,SP,DG
peach,death,MO,SR,MG,BK,DY,MC,SP,DG
peach,death,MO,SR,MG,BK,DY,MB,SP,DG
peach,death,MO,SR,MG,BK,SB,LB,SP,DG
peach,death,MO,SR,MG,BK,SB,DO,SP,DG
peach,death,MO,SR,MG,BK,SB,MC,SP,DG
peach,death,MO,SR,MG,BK,SB,SC,SP,DG
peach,death,MO,SR,MG,BK,SB,LC,SP,DG
peach,death,MO,SR,MG,BK,MH,SC,SP,DG
peach,death,MO,SR,MG,BK,LB,DO,SP,DG
peach,death,MO,SR,MG,BK,LB,MC,SP,DG
peach,death,MO,SR,MG,BK,LB,SR,SP,DG
peach,death,MO,SR,MG,BK,LB,LC,SP,DG
peach,death,MO,SR,MG,BK,DO,MC,SP,DG
peach,death,MO,SR,MG,BK,DO,SC,SP,DG
peach,death,MO,SR,MG,BK,DO,MB,SP,DG
peach,death,MO,SR,MG,BK,MG,LG,SP,DG
peach,death,MO,SR,MG,BK,LG,SH,SP,DG
peach,death,MO,SR,MG,BK,MC,SC,SP,DG
peach,death,MO,SR,MG,BK,SR,LC,SP,DG
peach,death,MO,SR,MG,A2,WH,A3,SP,DG
peach,death,MO,SR,MG,A2,MY,SO,SP,DG
peach,death,MO,SR,MG,A2,MY,MR,SP,DG
peach,death,MO,SR,MG,A2,DH,LB,SP,DG
peach,death,MO,SR,MG,A2,DH,SR,SP,DG
peach,death,MO,SR,MG,A2,DH,LC,SP,DG
peach,death,MO,SR,MG,A2,MO,LO,SP,DG
peach,death,MO,SR,MG,A2,DC,DY,SP,DG
peach,death,MO,SR,MG,A2,DC,LB,SP,DG
peach,death,MO,SR,MG,A2,DC,DO,SP,DG
peach,death,MO,SR,MG,A2,DY,LB,SP,DG
peach,death,MO,SR,MG,A2,DY,DO,SP,DG
peach,death,MO,SR,MG,A2,DY,MC,SP,DG
peach,death,MO,SR,MG,A2,DY,MB,SP,DG
peach,death,MO,SR,MG,A2,SB,LB,SP,DG
peach,death,MO,SR,MG,A2,SB,DO,SP,DG
peach,death,MO,SR,MG,A2,SB,MC,SP,DG
peach,death,MO,SR,MG,A2,SB,SC,SP,DG
peach,death,MO,SR,MG,A2,SB,LC,SP,DG
peach,death,MO,SR,MG,A2,MH,SC,SP,DG
peach,death,MO,SR,MG,A2,LB,DO,SP,DG
peach,death,MO,SR,MG,A2,LB,MC,SP,DG
peach,death,MO,SR,MG,A2,LB,SR,SP,DG
peach,death,MO,SR,MG,A2,LB,LC,SP,DG
peach,death,MO,SR,MG,A2,DO,MC,SP,DG
peach,death,MO,SR,MG,A2,DO,SC,SP,DG
peach,death,MO,SR,MG,A2,DO,MB,SP,DG
peach,death,MO,SR,MG,A2,MG,LG,SP,DG
peach,death,MO,SR,MG,A2,LG,SH,SP,DG
peach,death,MO,SR,MG,A2,MC,SC,SP,DG
peach,death,MO,SR,MG,A2,SR,LC,SP,DG
peach,death,MO,SR,LG,BK,WH,A3,SP,DG
peach,death,MO,SR,LG,BK,MY,SO,SP,DG
peach,death,MO,SR,LG,BK,MY,MR,SP,DG
peach,death,MO,SR,LG,BK,DH,LB,SP,DG
peach,death,MO,SR,LG,BK,DH,SR,SP,DG
peach,death,MO,SR,LG,BK,DH,LC,SP,DG
peach,death,MO,SR,LG,BK,MO,LO,SP,DG
peach,death,MO,SR,LG,BK,DC,DY,SP,DG
peach,death,MO,SR,LG,BK,DC,LB,SP,DG
peach,death,MO,SR,LG,BK,DC,DO,SP,DG
peach,death,MO,SR,LG,BK,DY,LB,SP,DG
peach,death,MO,SR,LG,BK,DY,DO,SP,DG
peach,death,MO,SR,LG,BK,DY,MC,SP,DG
peach,death,MO,SR,LG,BK,DY,MB,SP,DG
peach,death,MO,SR,LG,BK,SB,LB,SP,DG
peach,death,MO,SR,LG,BK,SB,DO,SP,DG
peach,death,MO,SR,LG,BK,SB,MC,SP,DG
peach,death,MO,SR,LG,BK,SB,SC,SP,DG
peach,death,MO,SR,LG,BK,SB,LC,SP,DG
peach,death,MO,SR,LG,BK,MH,SC,SP,DG
peach,death,MO,SR,LG,BK,LB,DO,SP,DG
peach,death,MO,SR,LG,BK,LB,MC,SP,DG
peach,death,MO,SR,LG,BK,LB,SR,SP,DG
peach,death,MO,SR,LG,BK,LB,LC,SP,DG
peach,death,MO,SR,LG,BK,DO,MC,SP,DG
peach,death,MO,SR,LG,BK,DO,SC,SP,DG
peach,death,MO,SR,LG,BK,DO,MB,SP,DG
peach,death,MO,SR,LG,BK,MG,LG,SP,DG
peach,death,MO,SR,LG,BK,LG,SH,SP,DG
peach,death,MO,SR,LG,BK,MC,SC,SP,DG
peach,death,MO,SR,LG,BK,SR,LC,SP,DG
peach,death,MO,SR,LG,A2,WH,A3,SP,DG
peach,death,MO,SR,LG,A2,MY,SO,SP,DG
peach,death,MO,SR,LG,A2,MY,MR,SP,DG
peach,death,MO,SR,LG,A2,DH,LB,SP,DG
peach,death,MO,SR,LG,A2,DH,SR,SP,DG
peach,death,MO,SR,LG,A2,DH,LC,SP,DG
peach,death,MO,SR,LG,A2,MO,LO,SP,DG
peach,death,MO,SR,LG,A2,DC,DY,SP,DG
peach,death,MO,SR,LG,A2,DC,LB,SP,DG
peach,death,MO,SR,LG,A2,DC,DO,SP,DG
